state,county,winner,margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share
North Dakota,Golden Valley County,Republican,71.5,1026,137,871,13.4,84.9
North Dakota,Grand Forks County,Republican,13.2,30970,12880,16987,41.6,54.8
North Dakota,Grant County,Republican,67.9,1381,207,1145,15.0,82.9
North Dakota,Griggs County,Republican,48.0,1250,308,907,24.6,72.6
North Dakota,Hettinger County,Republican,68.3,1312,196,1091,14.9,83.2
North Dakota,Kidder County,Republican,68.1,1460,221,1215,15.1,83.2
North Dakota,LaMoure County,Republican,50.4,2219,527,1645,23.7,74.1
North Dakota,Logan County,Republican,74.5,1076,128,930,11.9,86.4
North Dakota,McHenry County,Republican,59.9,3003,564,2364,18.8,78.7
North Dakota,McIntosh County,Republican,61.3,1455,261,1153,17.9,79.2
North Dakota,McKenzie County,Republican,67.7,5419,814,4482,15.0,82.7
North Dakota,McLean County,Republican,53.6,5536,1230,4198,22.2,75.8
North Dakota,Mercer County,Republican,67.4,4675,704,3856,15.1,82.5
North Dakota,Morton County,Republican,50.4,16619,3872,12243,23.3,73.7
North Dakota,Mountrail County,Republican,37.6,4165,1256,2824,30.2,67.8
North Dakota,Nelson County,Republican,31.2,1777,586,1141,33.0,64.2
North Dakota,Oliver County,Republican,74.0,1066,129,918,12.1,86.1
North Dakota,Pembina County,Republican,50.3,3331,786,2460,23.6,73.9
North Dakota,Pierce County,Republican,51.1,2128,497,1585,23.4,74.5
North Dakota,Ramsey County,Republican,36.1,5372,1639,3577,30.5,66.6
North Dakota,Ransom County,Republican,19.3,2454,945,1418,38.5,57.8
North Dakota,Renville County,Republican,64.0,1319,220,1065,16.7,80.7
North Dakota,Richland County,Republican,32.8,7812,2510,5072,32.1,64.9
North Dakota,Rolette County,Democrat,32.2,3804,2482,1257,65.2,33.0
North Dakota,Sargent County,Republican,25.5,2070,738,1266,35.7,61.2
North Dakota,Sheridan County,Republican,71.9,812,104,688,12.8,84.7
North Dakota,Sioux County,Democrat,46.0,1186,804,258,67.8,21.8
North Dakota,Slope County,Republican,78.7,427,44,380,10.3,89.0
North Dakota,Stark County,Republican,63.9,15050,2499,12110,16.6,80.5
North Dakota,Steele County,Republican,23.9,1088,392,652,36.0,59.9
North Dakota,Stutsman County,Republican,43.3,9959,2676,6994,26.9,70.2
North Dakota,Towner County,Republican,43.7,1174,317,830,27.0,70.7
North Dakota,Traill County,Republican,24.9,4136,1493,2522,36.1,61.0
North Dakota,Walsh County,Republican,41.6,4783,1333,3324,27.9,69.5
North Dakota,Ward County,Republican,44.9,28246,7293,19974,25.8,70.7
North Dakota,Wells County,Republican,61.1,2374,442,1893,18.6,79.7
North Dakota,Williams County,Republican,66.8,14334,2169,11739,15.1,81.9
Ohio,Adams County,Republican,63.5,12145,2156,9870,17.8,81.3
Ohio,Allen County,Republican,39.5,48006,14149,33116,29.5,69.0
Ohio,Ashland County,Republican,48.7,26405,6541,19407,24.8,73.5
Ohio,Ashtabula County,Republican,23.5,44147,16497,26890,37.4,60.9
Ohio,Athens County,Democrat,15.0,26059,14772,10862,56.7,41.7
Ohio,Auglaize County,Republican,62.7,25777,4651,20798,18.0,80.7
Ohio,Belmont County,Republican,43.6,33088,9138,23560,27.6,71.2
Ohio,Brown County,Republican,57.3,21096,4380,16480,20.8,78.1
Ohio,Butler County,Republican,24.0,186737,69613,114392,37.3,61.3
Ohio,Carroll County,Republican,52.7,14212,3251,10745,22.9,75.6
Ohio,Champaign County,Republican,47.7,19972,5062,14589,25.3,73.0
Ohio,Clark County,Republican,23.3,64212,24076,39032,37.5,60.8
Ohio,Clermont County,Republican,36.6,110480,34092,74570,30.9,67.5
Ohio,Clinton County,Republican,52.6,20527,4697,15488,22.9,75.5
Ohio,Columbiana County,Republican,44.9,49860,13359,35726,26.8,71.7
Ohio,Coshocton County,Republican,49.0,16739,4125,12325,24.6,73.6
Ohio,Crawford County,Republican,50.8,20686,4916,15436,23.8,74.6
Ohio,Cuyahoga County,Democrat,34.1,625670,416176,202699,66.5,32.4
Ohio,Darke County,Republican,63.7,27134,4731,22004,17.4,81.1
Ohio,Defiance County,Republican,36.4,19381,5981,13038,30.9,67.3
Ohio,Delaware County,Republican,6.8,126070,57735,66356,45.8,52.6
Ohio,Erie County,Republican,11.5,40335,17493,22160,43.4,54.9
Ohio,Fairfield County,Republican,23.5,83311,31224,50797,37.5,61.0
Ohio,Fayette County,Republican,51.5,12612,2975,9473,23.6,75.1
Ohio,Franklin County,Democrat,31.4,630577,409144,211237,64.9,33.5
Ohio,Fulton County,Republican,39.8,22770,6664,15731,29.3,69.1
Ohio,Gallia County,Republican,55.4,13799,2990,10645,21.7,77.1
Ohio,Geauga County,Republican,23.1,56021,21201,34143,37.8,60.9
Ohio,Greene County,Republican,19.4,88643,34798,52072,39.3,58.7
Ohio,Guernsey County,Republican,48.4,18230,4577,13407,25.1,73.5
Ohio,Hamilton County,Democrat,15.8,430929,246266,177886,57.1,41.3
Ohio,Hancock County,Republican,37.6,38771,11757,26310,30.3,67.9
Ohio,Hardin County,Republican,52.0,13247,3062,9949,23.1,75.1
Ohio,Harrison County,Republican,52.6,7655,1768,5792,23.1,75.7
Ohio,Henry County,Republican,43.5,14764,4062,10479,27.5,71.0
Ohio,Highland County,Republican,60.4,19676,3799,15678,19.3,79.7
Ohio,Hocking County,Republican,42.3,13824,3880,9737,28.1,70.4
Ohio,Holmes County,Republican,68.0,12947,1994,10796,15.4,83.4
Ohio,Huron County,Republican,41.2,27190,7759,18956,28.5,69.7
Ohio,Jackson County,Republican,54.0,14794,3311,11309,22.4,76.4
Ohio,Jefferson County,Republican,38.4,33362,10018,22828,30.0,68.4
Ohio,Knox County,Republican,43.8,31398,8589,22340,27.4,71.2
Ohio,Lake County,Republican,13.6,130509,55514,73278,42.5,56.1
Ohio,Lawrence County,Republican,45.6,28127,7489,20306,26.6,72.2
Ohio,Licking County,Republican,28.1,94210,33055,59514,35.1,63.2
Ohio,Logan County,Republican,55.3,23368,5055,17964,21.6,76.9
Ohio,Lorain County,Republican,2.4,157437,75667,79520,48.1,50.5
Ohio,Lucas County,Democrat,16.7,200623,115411,81763,57.5,40.8
Ohio,Madison County,Republican,41.0,19855,5698,13835,28.7,69.7
Ohio,Mahoning County,Republican,1.9,118966,57641,59903,48.5,50.4
Ohio,Marion County,Republican,38.7,27818,8269,19023,29.7,68.4
Ohio,Medina County,Republican,23.4,105825,39800,64598,37.6,61.0
Ohio,Meigs County,Republican,53.1,10951,2492,8316,22.8,75.9
Ohio,Mercer County,Republican,64.9,23761,4030,19452,17.0,81.9
Ohio,Miami County,Republican,44.4,57972,15663,41371,27.0,71.4
Ohio,Monroe County,Republican,53.9,7148,1605,5463,22.5,76.4
Ohio,Montgomery County,Democrat,2.2,268505,135064,129034,50.3,48.1
Ohio,Morgan County,Republican,48.4,6847,1725,5041,25.2,73.6
Ohio,Morrow County,Republican,54.4,18457,4048,14077,21.9,76.3
Ohio,Muskingum County,Republican,39.3,40465,11971,27867,29.6,68.9
Ohio,Noble County,Republican,62.6,6343,1170,5135,18.4,81.0
Ohio,Ottawa County,Republican,23.4,24007,9008,14628,37.5,60.9
Ohio,Paulding County,Republican,51.4,9467,2213,7086,23.4,74.8
Ohio,Perry County,Republican,49.5,16675,4098,12357,24.6,74.1
Ohio,Pickaway County,Republican,47.0,28271,7304,20593,25.8,72.8
Ohio,Pike County,Republican,48.7,12412,3110,9157,25.1,73.8
Ohio,Portage County,Republican,12.5,82872,35661,45990,43.0,55.5
Ohio,Preble County,Republican,57.5,21809,4493,17022,20.6,78.1
Ohio,Putnam County,Republican,66.4,19921,3195,16412,16.0,82.4
Ohio,Richland County,Republican,39.7,59975,17640,41472,29.4,69.1
Ohio,Ross County,Republican,35.2,33299,10557,22278,31.7,66.9
Ohio,Sandusky County,Republican,27.6,30074,10596,18896,35.2,62.8
Ohio,Scioto County,Republican,42.2,32047,9080,22609,28.3,70.5
Ohio,Seneca County,Republican,34.2,25810,8266,17086,32.0,66.2
Ohio,Shelby County,Republican,63.2,25258,4465,20422,17.7,80.9
Ohio,Stark County,Republican,18.5,189879,75904,111097,40.0,58.5
Ohio,Summit County,Democrat,9.6,280473,151668,124833,54.1,44.5
Ohio,Trumbull County,Republican,10.5,101001,44519,55194,44.1,54.6
Ohio,Tuscarawas County,Republican,39.9,44015,12889,30458,29.3,69.2
Ohio,Union County,Republican,31.5,33445,11141,21669,33.3,64.8
Ohio,Van Wert County,Republican,57.3,14965,3067,11650,20.5,77.8
Ohio,Vinton County,Republican,54.7,6030,1331,4632,22.1,76.8
Ohio,Warren County,Republican,30.8,136100,46069,87988,33.8,64.6
Ohio,Washington County,Republican,40.7,32031,9243,22307,28.9,69.6
Ohio,Wayne County,Republican,37.0,54283,16660,36759,30.7,67.7
Ohio,Williams County,Republican,46.1,18651,4842,13452,26.0,72.1
Ohio,Wood County,Republican,7.6,67597,30617,35757,45.3,52.9
Ohio,Wyandot County,Republican,50.3,11390,2733,8462,24.0,74.3
Oklahoma,Adair County,Republican,59.1,7108,1387,5585,19.5,78.6
Oklahoma,Alfalfa County,Republican,77.1,2262,232,1978,10.3,87.4
Oklahoma,Atoka County,Republican,70.4,5389,765,4557,14.2,84.6
Oklahoma,Beaver County,Republican,81.7,2178,190,1968,8.7,90.4
Oklahoma,Beckham County,Republican,71.9,7948,1048,6767,13.2,85.1
Oklahoma,Blaine County,Republican,62.8,3901,688,3136,17.6,80.4
Oklahoma,Bryan County,Republican,56.5,15976,3323,12344,20.8,77.3
Oklahoma,Caddo County,Republican,44.0,9859,2670,7013,27.1,71.1
Oklahoma,Canadian County,Republican,43.3,61940,16742,43550,27.0,70.3
Oklahoma,Carter County,Republican,52.6,19479,4470,14699,22.9,75.5
Oklahoma,Cherokee County,Republican,29.4,17714,6027,11223,34.0,63.4
Oklahoma,Choctaw County,Republican,62.0,5832,1082,4698,18.6,80.6
Oklahoma,Cimarron County,Republican,85.4,1054,70,970,6.6,92.0
Oklahoma,Cleveland County,Republican,14.1,119778,49827,66677,41.6,55.7
Oklahoma,Coal County,Republican,68.0,2524,374,2091,14.8,82.8
Oklahoma,Comanche County,Republican,20.1,35631,13747,20905,38.6,58.7
Oklahoma,Cotton County,Republican,67.0,2572,393,2117,15.3,82.3
Oklahoma,Craig County,Republican,57.5,6032,1217,4686,20.2,77.7
Oklahoma,Creek County,Republican,54.8,30505,6577,23294,21.6,76.4
Oklahoma,Custer County,Republican,53.2,10691,2369,8060,22.2,75.4
Oklahoma,Delaware County,Republican,58.5,17245,3472,13557,20.1,78.6
Oklahoma,Dewey County,Republican,80.9,2359,214,2124,9.1,90.0
Oklahoma,Ellis County,Republican,81.5,1873,162,1688,8.6,90.1
Oklahoma,Garfield County,Republican,53.8,22430,4919,16970,21.9,75.7
Oklahoma,Garvin County,Republican,64.2,10922,1865,8878,17.1,81.3
Oklahoma,Grady County,Republican,62.3,23101,4144,18538,17.9,80.2
Oklahoma,Grant County,Republican,73.5,2226,280,1916,12.6,86.1
Oklahoma,Greer County,Republican,64.7,1973,328,1605,16.6,81.3
Oklahoma,Harmon County,Republican,61.1,933,177,747,19.0,80.1
Oklahoma,Harper County,Republican,80.1,1487,136,1327,9.1,89.2
Oklahoma,Haskell County,Republican,67.5,5014,783,4165,15.6,83.1
Oklahoma,Hughes County,Republican,60.9,4857,919,3875,18.9,79.8
Oklahoma,Jackson County,Republican,57.8,8221,1646,6392,20.0,77.8
Oklahoma,Jefferson County,Republican,71.5,2385,319,2026,13.4,84.9
Oklahoma,Johnston County,Republican,63.5,4251,738,3441,17.4,80.9
Oklahoma,Kay County,Republican,51.0,17249,4040,12834,23.4,74.4
Oklahoma,Kingfisher County,Republican,72.2,6465,854,5521,13.2,85.4
Oklahoma,Kiowa County,Republican,57.6,3427,699,2673,20.4,78.0
Oklahoma,Latimer County,Republican,63.0,4249,762,3437,17.9,80.9
Oklahoma,Le Flore County,Republican,63.4,18805,3299,15213,17.5,80.9
Oklahoma,Lincoln County,Republican,63.2,14888,2609,12013,17.5,80.7
Oklahoma,Logan County,Republican,47.0,21574,5455,15608,25.3,72.3
Oklahoma,Love County,Republican,63.7,4076,711,3305,17.4,81.1
Oklahoma,McClain County,Republican,60.9,19236,3582,15295,18.6,79.5
Oklahoma,McCurtain County,Republican,66.5,11467,1858,9485,16.2,82.7
Oklahoma,McIntosh County,Republican,49.6,8335,2031,6172,24.4,74.0
Oklahoma,Major County,Republican,79.8,3467,320,3084,9.2,89.0
Oklahoma,Marshall County,Republican,62.6,6064,1100,4891,18.1,80.7
Oklahoma,Mayes County,Republican,55.2,16626,3581,12749,21.5,76.7
Oklahoma,Murray County,Republican,58.6,5894,1156,4612,19.6,78.2
Oklahoma,Muskogee County,Republican,33.9,25081,8027,16526,32.0,65.9
Oklahoma,Noble County,Republican,57.1,4938,1003,3821,20.3,77.4
Oklahoma,Nowata County,Republican,66.0,4391,712,3610,16.2,82.2
Oklahoma,Okfuskee County,Republican,53.5,4038,896,3058,22.2,75.7
Oklahoma,Oklahoma County,Republican,1.1,294740,141724,145050,48.1,49.2
Oklahoma,Okmulgee County,Republican,37.1,14313,4357,9668,30.4,67.5
Oklahoma,Osage County,Republican,39.6,20538,6002,14121,29.2,68.8
Oklahoma,Ottawa County,Republican,51.2,11438,2686,8545,23.5,74.7
Oklahoma,Pawnee County,Republican,57.5,6786,1363,5267,20.1,77.6
Oklahoma,Payne County,Republican,23.3,29643,10904,17813,36.8,60.1
Oklahoma,Pittsburg County,Republican,56.3,17924,3768,13851,21.0,77.3
Oklahoma,Pontotoc County,Republican,43.6,15320,4117,10805,26.9,70.5
Oklahoma,Pottawatomie County,Republican,46.0,28185,7275,20240,25.8,71.8
Oklahoma,Pushmataha County,Republican,70.6,4739,668,4016,14.1,84.7
Oklahoma,Roger Mills County,Republican,79.6,1834,168,1629,9.2,88.8
Oklahoma,Rogers County,Republican,54.9,44553,9589,34031,21.5,76.4
Oklahoma,Seminole County,Republican,46.3,8337,2150,6011,25.8,72.1
Oklahoma,Sequoyah County,Republican,59.0,15386,3035,12113,19.7,78.7
Oklahoma,Stephens County,Republican,65.0,19057,3154,15560,16.6,81.6
Oklahoma,Texas County,Republican,65.4,5521,894,4505,16.2,81.6
Oklahoma,Tillman County,Republican,54.7,2708,597,2076,22.0,76.7
Oklahoma,Tulsa County,Republican,15.6,266678,108996,150574,40.9,56.5
Oklahoma,Wagoner County,Republican,50.0,35338,8464,26165,24.0,74.0
Oklahoma,Washington County,Republican,48.1,23501,5790,17076,24.6,72.7
Oklahoma,Washita County,Republican,73.0,4777,598,4086,12.5,85.5
Oklahoma,Woods County,Republican,65.3,3678,591,2993,16.1,81.4
Oklahoma,Woodward County,Republican,72.0,7785,1005,6611,12.9,84.9
Oregon,Baker County,Republican,50.4,9932,2346,7352,23.6,74.0
Oregon,Benton County,Democrat,39.7,52799,35827,14878,67.9,28.2
Oregon,Clackamas County,Democrat,11.1,257679,139043,110509,54.0,42.9
Oregon,Clatsop County,Democrat,11.3,23910,12916,10218,54.0,42.7
Oregon,Columbia County,Republican,10.3,32221,13835,17150,42.9,53.2
Oregon,Coos County,Republican,20.5,37075,14243,21829,38.4,58.9
Oregon,Crook County,Republican,48.5,15448,3801,11287,24.6,73.1
Oregon,Curry County,Republican,16.2,14925,6058,8484,40.6,56.8
Oregon,Deschutes County,Democrat,8.3,125234,65962,55646,52.7,44.4
Oregon,Douglas County,Republican,37.5,64349,19160,43298,29.8,67.3
Oregon,Gilliam County,Republican,43.3,1178,324,834,27.5,70.8
Oregon,Grant County,Republican,56.9,4596,929,3545,20.2,77.1
Oregon,Harney County,Republican,57.5,4481,894,3475,20.0,77.5
Oregon,Hood River County,Democrat,36.8,13090,8764,3955,67.0,30.2
Oregon,Jackson County,Republican,3.4,127165,59478,63869,46.8,50.2
Oregon,Jefferson County,Republican,23.4,11913,4393,7189,36.9,60.3
Oregon,Josephine County,Republican,25.8,51641,18451,31751,35.7,61.5
Oregon,Klamath County,Republican,40.6,36726,10388,25308,28.3,68.9
Oregon,Lake County,Republican,61.3,4363,792,3470,18.2,79.5
Oregon,Lane County,Democrat,24.4,222253,134366,80336,60.5,36.1
Oregon,Lincoln County,Democrat,16.0,30726,17385,12460,56.6,40.6
Oregon,Linn County,Republican,23.4,72640,26512,43486,36.5,59.9
Oregon,Malheur County,Republican,41.8,11804,3260,8187,27.6,69.4
Oregon,Marion County,Democrat,1.2,165534,80872,79002,48.9,47.7
Oregon,Morrow County,Republican,43.3,5118,1371,3586,26.8,70.1
Oregon,Multnomah County,Democrat,61.3,463659,367249,82995,79.2,17.9
Oregon,Polk County,Republican,1.6,48291,22917,23732,47.5,49.1
Oregon,Sherman County,Republican,54.7,1208,260,921,21.5,76.2
Oregon,Tillamook County,Republican,1.7,16888,8066,8354,47.8,49.5
Oregon,Umatilla County,Republican,32.0,33038,10707,21270,32.4,64.4
Oregon,Union County,Republican,40.4,14944,4254,10298,28.5,68.9
Oregon,Wallowa County,Republican,34.5,5149,1625,3404,31.6,66.1
Oregon,Wasco County,Republican,3.1,14130,6604,7035,46.7,49.8
Oregon,Washington County,Democrat,34.6,320326,209940,99073,65.5,30.9
Oregon,Wheeler County,Republican,51.2,965,217,711,22.5,73.7
Oregon,Yamhill County,Republican,4.1,58923,27174,29551,46.1,50.2
Pennsylvania,Adams County,Republican,34.1,56714,18207,37523,32.1,66.2
Pennsylvania,Allegheny County,Democrat,20.4,724800,430759,282913,59.4,39.0
Pennsylvania,Armstrong County,Republican,52.3,36370,8457,27489,23.3,75.6
Pennsylvania,Beaver County,Republican,17.7,94122,38122,54759,40.5,58.2
Pennsylvania,Bedford County,Republican,67.7,27574,4367,23025,15.8,83.5
Pennsylvania,Berks County,Republican,8.2,205540,92895,109736,45.2,53.4
Pennsylvania,Blair County,Republican,43.5,63595,17636,45306,27.7,71.2
Pennsylvania,Bradford County,Republican,44.9,30159,8046,21600,26.7,71.6
Pennsylvania,Bucks County,Democrat,4.4,396234,204712,187367,51.7,47.3
Pennsylvania,Butler County,Republican,32.5,113305,37508,74359,33.1,65.6
Pennsylvania,Cambria County,Republican,37.3,70574,21730,48085,30.8,68.1
Pennsylvania,Cameron County,Republican,46.8,2434,634,1771,26.0,72.8
Pennsylvania,Carbon County,Republican,32.1,33629,11212,21984,33.3,65.4
Pennsylvania,Centre County,Democrat,4.8,77493,40055,36372,51.7,46.9
Pennsylvania,Chester County,Democrat,17.1,315753,182372,128565,57.8,40.7
Pennsylvania,Clarion County,Republican,50.8,19493,4678,14578,24.0,74.8
Pennsylvania,Clearfield County,Republican,49.4,39496,9673,29203,24.5,73.9
Pennsylvania,Clinton County,Republican,36.3,17625,5502,11902,31.2,67.5
Pennsylvania,Columbia County,Republican,30.7,31171,10532,20098,33.8,64.5
Pennsylvania,Crawford County,Republican,37.2,42004,12924,28559,30.8,68.0
Pennsylvania,Cumberland County,Republican,10.5,141595,62245,77212,44.0,54.5
Pennsylvania,Dauphin County,Democrat,8.5,147368,78983,66408,53.6,45.1
Pennsylvania,Delaware County,Democrat,26.7,329006,206423,118532,62.7,36.0
Pennsylvania,Elk County,Republican,45.1,16906,4522,12140,26.7,71.8
Pennsylvania,Erie County,Democrat,1.0,137083,68286,66869,49.8,48.8
Pennsylvania,Fayette County,Republican,33.4,62139,20444,41227,32.9,66.3
Pennsylvania,Forest County,Republican,43.6,2646,728,1882,27.5,71.1
Pennsylvania,Franklin County,Republican,43.1,80783,22422,57245,27.8,70.9
Pennsylvania,Fulton County,Republican,71.9,7977,1085,6824,13.6,85.5
Pennsylvania,Greene County,Republican,43.4,17669,4911,12579,27.8,71.2
Pennsylvania,Huntingdon County,Republican,51.0,22792,5445,17061,23.9,74.9
Pennsylvania,Indiana County,Republican,37.5,41198,12634,28089,30.7,68.2
Pennsylvania,Jefferson County,Republican,58.9,22824,4527,17960,19.8,78.7
Pennsylvania,Juniata County,Republican,61.4,12043,2253,9649,18.7,80.1
Pennsylvania,Lackawanna County,Democrat,8.4,115410,61991,52334,53.7,45.3
Pennsylvania,Lancaster County,Republican,15.7,281375,115847,160209,41.2,56.9
Pennsylvania,Lawrence County,Republican,29.5,46076,15978,29597,34.7,64.2
Pennsylvania,Lebanon County,Republican,31.7,71858,23932,46731,33.3,65.0
Pennsylvania,Lehigh County,Democrat,7.6,184713,98288,84259,53.2,45.6
Pennsylvania,Luzerne County,Republican,14.4,153321,64873,86929,42.3,56.7
Pennsylvania,Lycoming County,Republican,41.4,59254,16971,41462,28.6,70.0
Pennsylvania,McKean County,Republican,46.1,19466,5098,14083,26.2,72.3
