state,county,winner,margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share
GA,Dougherty County,Democrat,38.4,33925,23224,10227,68.5,30.1
GA,Douglas County,Democrat,10.8,57365,30971,24803,54.0,43.2
GA,Early County,Republican,8.1,4782,2165,2552,45.3,53.4
GA,Echols County,Republican,72.3,1175,156,1006,13.3,85.6
GA,Effingham County,Republican,55.7,23395,4851,17865,20.7,76.4
GA,Elbert County,Republican,34.9,7912,2507,5269,31.7,66.6
GA,Emanuel County,Republican,37.0,7838,2433,5330,31.0,68.0
GA,Evans County,Republican,35.3,3602,1130,2404,31.4,66.7
GA,Fannin County,Republican,65.5,11764,1920,9622,16.3,81.8
GA,Fayette County,Republican,19.5,60387,23255,35034,38.5,58.0
GA,Floyd County,Republican,43.6,34250,9127,24045,26.6,70.2
GA,Forsyth County,Republican,47.6,97314,23427,69801,24.1,71.7
GA,Franklin County,Republican,68.5,8474,1243,7054,14.7,83.2
GA,Fulton County,Democrat,42.1,407173,281875,110372,69.2,27.1
GA,Gilmer County,Republican,66.9,12713,1955,10465,15.4,82.3
GA,Glascock County,Republican,78.9,1390,138,1235,9.9,88.8
GA,Glynn County,Republican,28.6,34041,11738,21482,34.5,63.1
GA,Gordon County,Republican,63.7,18850,3176,15171,16.8,80.5
GA,Grady County,Republican,33.1,9187,3005,6047,32.7,65.8
GA,Greene County,Republican,25.9,8831,3194,5488,36.2,62.1
GA,Gwinnett County,Democrat,5.8,323931,165063,146463,51.0,45.2
GA,Habersham County,Republican,66.3,16128,2483,13184,15.4,81.7
GA,Hall County,Republican,50.7,70133,16153,51681,23.0,73.7
GA,Hancock County,Democrat,51.9,3572,2695,841,75.4,23.5
GA,Haralson County,Republican,71.6,11317,1474,9579,13.0,84.6
GA,Harris County,Republican,47.9,16392,4082,11931,24.9,72.8
GA,Hart County,Republican,46.7,10077,2583,7285,25.6,72.3
GA,Heard County,Republican,62.4,4206,743,3370,17.7,80.1
GA,Henry County,Democrat,4.3,98037,49902,45641,50.9,46.6
GA,Houston County,Republican,21.7,59559,22460,35351,37.7,59.4
GA,Irwin County,Republican,49.8,3659,890,2711,24.3,74.1
GA,Jackson County,Republican,63.9,27057,4469,21754,16.5,80.4
GA,Jasper County,Republican,46.7,6016,1544,4353,25.7,72.4
GA,Jeff Davis County,Republican,62.9,5089,901,4102,17.7,80.6
GA,Jefferson County,Democrat,10.8,6934,3809,3057,54.9,44.1
GA,Jenkins County,Republican,25.9,3034,1108,1892,36.5,62.4
GA,Johnson County,Republican,37.5,3682,1136,2519,30.9,68.4
GA,Jones County,Republican,34.7,12524,3960,8304,31.6,66.3
GA,Lamar County,Republican,38.5,7575,2267,5183,29.9,68.4
GA,Lanier County,Republican,41.2,2861,805,1984,28.1,69.3
GA,Laurens County,Republican,29.2,19448,6737,12401,34.6,63.8
GA,Lee County,Republican,53.0,14106,3166,10641,22.4,75.4
GA,Liberty County,Democrat,21.2,16082,9531,6125,59.3,38.1
GA,Lincoln County,Republican,36.3,4100,1271,2759,31.0,67.3
GA,Long County,Republican,30.8,4109,1356,2623,33.0,63.8
GA,Lowndes County,Republican,18.2,36813,14614,21308,39.7,57.9
GA,Lumpkin County,Republican,60.0,12324,2216,9613,18.0,78.0
GA,Macon County,Democrat,27.2,4287,2705,1540,63.1,35.9
GA,Madison County,Republican,56.7,11945,2423,9195,20.3,77.0
GA,Marion County,Republican,22.3,3183,1213,1921,38.1,60.4
GA,McDuffie County,Republican,18.7,9268,3699,5432,39.9,58.6
GA,McIntosh County,Republican,20.1,5893,2298,3482,39.0,59.1
GA,Meriwether County,Republican,15.4,9181,3800,5216,41.4,56.8
GA,Miller County,Republican,49.8,2540,622,1888,24.5,74.3
GA,Mitchell County,Republican,10.0,7857,3492,4272,44.4,54.4
GA,Monroe County,Republican,41.4,12675,3570,8821,28.2,69.6
GA,Montgomery County,Republican,51.1,3560,847,2668,23.8,74.9
GA,Morgan County,Republican,41.3,9435,2658,6559,28.2,69.5
GA,Murray County,Republican,68.7,12422,1799,10340,14.5,83.2
GA,Muscogee County,Democrat,18.6,68320,39602,26901,58.0,39.4
GA,Newton County,Democrat,2.4,43787,21936,20907,50.1,47.7
GA,Oconee County,Republican,40.1,19030,5253,12885,27.6,67.7
GA,Oglethorpe County,Republican,42.0,6650,1829,4622,27.5,69.5
GA,Paulding County,Republican,41.2,64601,18004,44646,27.9,69.1
GA,Peach County,Republican,3.0,10699,5083,5405,47.5,50.5
GA,Pickens County,Republican,69.2,13982,1977,11651,14.1,83.3
GA,Pierce County,Republican,74.0,7297,903,6301,12.4,86.4
GA,Pike County,Republican,69.5,8675,1239,7273,14.3,83.8
GA,Polk County,Republican,57.5,14158,2863,11006,20.2,77.7
GA,Pulaski County,Republican,37.0,3598,1104,2436,30.7,67.7
GA,Putnam County,Republican,40.0,9431,2745,6516,29.1,69.1
GA,Quitman County,Republican,10.9,1044,461,575,44.2,55.1
GA,Rabun County,Republican,60.9,7949,1443,6287,18.2,79.1
GA,Randolph County,Democrat,11.3,2895,1597,1270,55.2,43.9
GA,Richmond County,Democrat,32.4,74952,48707,24441,65.0,32.6
GA,Rockdale County,Democrat,25.9,37589,23206,13463,61.7,35.8
GA,Schley County,Republican,56.1,1909,401,1472,21.0,77.1
GA,Screven County,Republican,17.6,5699,2300,3305,40.4,58.0
GA,Seminole County,Republican,32.3,3577,1186,2343,33.2,65.5
GA,Spalding County,Republican,24.3,25940,9347,15636,36.0,60.3
GA,Stephens County,Republican,59.9,9760,1835,7682,18.8,78.7
GA,Stewart County,Democrat,20.2,2053,1220,805,59.4,39.2
GA,Sumter County,Democrat,2.2,10973,5520,5275,50.3,48.1
GA,Talbot County,Democrat,24.8,3243,2001,1196,61.7,36.9
GA,Taliaferro County,Democrat,21.9,897,545,349,60.8,38.9
GA,Tattnall County,Republican,49.6,6879,1678,5092,24.4,74.0
GA,Taylor County,Republican,22.5,3402,1295,2062,38.1,60.6
GA,Telfair County,Republican,29.9,3794,1313,2449,34.6,64.5
GA,Terrell County,Democrat,9.4,4179,2267,1872,54.2,44.8
GA,Thomas County,Republican,21.8,18730,7138,11225,38.1,59.9
GA,Tift County,Republican,37.4,12796,3892,8680,30.4,67.8
GA,Toombs County,Republican,46.9,9108,2338,6612,25.7,72.6
GA,Towns County,Republican,62.0,6726,1206,5377,17.9,79.9
GA,Treutlen County,Republican,35.1,2700,860,1808,31.9,67.0
GA,Troup County,Republican,23.4,25793,9597,15643,37.2,60.6
GA,Turner County,Republican,25.1,3390,1243,2094,36.7,61.8
GA,Twiggs County,Republican,1.6,4053,1970,2034,48.6,50.2
GA,Union County,Republican,65.5,12039,1962,9849,16.3,81.8
GA,Upson County,Republican,34.9,10924,3471,7288,31.8,66.7
GA,Walker County,Republican,61.5,23939,4213,18938,17.6,79.1
GA,Walton County,Republican,56.4,40425,8279,31093,20.5,76.9
GA,Ware County,Republican,41.7,12150,3436,8508,28.3,70.0
GA,Warren County,Democrat,13.8,2332,1313,991,56.3,42.5
GA,Washington County,Democrat,0.6,8422,4187,4138,49.7,49.1
GA,Wayne County,Republican,58.8,10376,2039,8147,19.7,78.5
GA,Webster County,Republican,14.3,1114,471,630,42.3,56.6
GA,Wheeler County,Republican,36.9,2102,646,1421,30.7,67.6
GA,White County,Republican,68.6,11771,1672,9751,14.2,82.8
GA,Whitfield County,Republican,44.8,30362,7925,21514,26.1,70.9
GA,Wilcox County,Republican,41.8,2973,852,2096,28.7,70.5
GA,Wilkes County,Republican,16.2,4470,1844,2569,41.3,57.5
GA,Wilkinson County,Republican,10.2,4276,1893,2332,44.3,54.5
GA,Worth County,Republican,49.9,8266,2015,6144,24.4,74.3
HI,Hawaii County,Democrat,36.6,64865,41258,17500,63.6,27.0
HI,Honolulu County,Democrat,29.9,285683,175634,90296,61.5,31.6
HI,Kauai County,Democrat,33.7,26335,16456,7574,62.5,28.8
HI,Maui County,Democrat,38.6,51942,33479,13445,64.5,25.9
IA,Adair County,Republican,35.3,3759,1127,2456,30.0,65.3
IA,Adams County,Republican,39.8,2082,565,1393,27.1,66.9
IA,Allamakee County,Republican,24.4,6837,2409,4072,35.2,59.6
IA,Appanoose County,Republican,36.4,6096,1813,4031,29.7,66.1
IA,Audubon County,Republican,31.3,3379,1079,2135,31.9,63.2
IA,Benton County,Republican,26.0,13690,4672,8226,34.1,60.1
IA,Black Hawk County,Democrat,7.3,63221,32006,27382,50.6,43.3
IA,Boone County,Republican,13.8,13984,5517,7458,39.5,53.3
IA,Bremer County,Republican,13.8,13350,5349,7199,40.1,53.9
IA,Buchanan County,Republican,15.2,10137,3966,5504,39.1,54.3
IA,Buena Vista County,Republican,24.9,8179,2851,4895,34.9,59.8
IA,Butler County,Republican,37.0,7457,2163,4918,29.0,66.0
IA,Calhoun County,Republican,40.6,5105,1396,3466,27.3,67.9
IA,Carroll County,Republican,31.8,10435,3305,6627,31.7,63.5
IA,Cass County,Republican,39.8,7055,1946,4755,27.6,67.4
IA,Cedar County,Republican,18.1,9386,3578,5275,38.1,56.2
IA,Cerro Gordo County,Republican,7.7,22633,9840,11583,43.5,51.2
IA,Cherokee County,Republican,40.6,6186,1676,4188,27.1,67.7
IA,Chickasaw County,Republican,23.1,6367,2264,3739,35.6,58.7
IA,Clarke County,Republican,28.2,4405,1463,2706,33.2,61.4
IA,Clay County,Republican,42.4,8542,2246,5870,26.3,68.7
IA,Clayton County,Republican,22.8,9098,3236,5309,35.6,58.4
IA,Clinton County,Republican,5.2,22748,10079,11249,44.3,49.5
IA,Crawford County,Republican,38.3,6862,1985,4608,28.9,67.2
IA,Dallas County,Republican,9.7,37617,15662,19288,41.6,51.3
IA,Davis County,Republican,45.2,3858,976,2721,25.3,70.5
IA,Decatur County,Republican,29.6,3703,1201,2296,32.4,62.0
IA,Delaware County,Republican,29.8,9165,2956,5688,32.3,62.1
IA,Des Moines County,Republican,7.0,18713,8178,9479,43.7,50.7
IA,Dickinson County,Republican,36.0,10247,3051,6743,29.8,65.8
IA,Dubuque County,Republican,1.3,49037,22774,23384,46.4,47.7
IA,Emmet County,Republican,37.5,4707,1356,3121,28.8,66.3
IA,Fayette County,Republican,19.6,9813,3666,5591,37.4,57.0
IA,Floyd County,Republican,14.9,7985,3177,4371,39.8,54.7
IA,Franklin County,Republican,33.9,4915,1490,3153,30.3,64.2
IA,Fremont County,Republican,40.6,3554,959,2401,27.0,67.6
IA,Greene County,Republican,23.8,4762,1688,2819,35.4,59.2
IA,Grundy County,Republican,39.4,6766,1847,4516,27.3,66.7
IA,Guthrie County,Republican,33.3,5654,1720,3603,30.4,63.7
IA,Hamilton County,Republican,22.8,7589,2715,4450,35.8,58.6
IA,Hancock County,Republican,41.1,5815,1582,3972,27.2,68.3
IA,Hardin County,Republican,29.2,8423,2774,5231,32.9,62.1
IA,Harrison County,Republican,37.5,7378,2123,4892,28.8,66.3
IA,Henry County,Republican,30.9,9286,2897,5764,31.2,62.1
IA,Howard County,Republican,20.8,4507,1674,2611,37.1,57.9
IA,Humboldt County,Republican,45.9,5033,1251,3564,24.9,70.8
IA,Ida County,Republican,51.9,3590,792,2655,22.1,74.0
IA,Iowa County,Republican,24.2,8789,3070,5193,34.9,59.1
IA,Jackson County,Republican,19.4,10204,3837,5821,37.6,57.0
IA,Jasper County,Republican,18.3,18776,7108,10556,37.9,56.2
IA,Jefferson County,Republican,0.4,8001,3702,3738,46.3,46.7
IA,Johnson County,Democrat,38.2,75637,49942,20993,66.0,27.8
IA,Jones County,Republican,19.4,10011,3779,5718,37.7,57.1
IA,Keokuk County,Republican,43.7,4858,1265,3385,26.0,69.7
IA,Kossuth County,Republican,36.6,8505,2529,5637,29.7,66.3
IA,Lee County,Republican,16.1,15893,6195,8762,39.0,55.1
IA,Linn County,Democrat,9.0,114664,58481,48183,51.0,42.0
IA,Louisa County,Republican,28.7,4943,1643,3060,33.2,61.9
IA,Lucas County,Republican,38.1,4297,1236,2873,28.8,66.9
IA,Lyon County,Republican,67.4,6336,917,5188,14.5,81.9
IA,Madison County,Republican,31.3,8523,2666,5336,31.3,62.6
IA,Mahaska County,Republican,45.8,10494,2606,7404,24.8,70.6
IA,Marion County,Republican,31.1,17554,5469,10940,31.2,62.3
IA,Marshall County,Republican,8.5,17700,7623,9125,43.1,51.6
IA,Mills County,Republican,39.1,7608,2080,5050,27.3,66.4
IA,Mitchell County,Republican,24.2,5360,1879,3180,35.1,59.3
IA,Monona County,Republican,41.3,4525,1244,3115,27.5,68.8
IA,Monroe County,Republican,41.1,3844,1053,2635,27.4,68.5
IA,Montgomery County,Republican,42.3,4998,1312,3431,26.3,68.6
IA,Muscatine County,Republican,6.6,19086,8284,9549,43.4,50.0
IA,O'Brien County,Republican,60.1,7348,1314,5735,17.9,78.0
IA,Osceola County,Republican,61.8,3197,552,2528,17.3,79.1
IA,Page County,Republican,44.2,6968,1801,4875,25.8,70.0
IA,Palo Alto County,Republican,36.1,4674,1395,3079,29.8,65.9
IA,Plymouth County,Republican,52.0,13057,2878,9659,22.0,74.0
IA,Pocahontas County,Republican,45.2,3831,962,2692,25.1,70.3
IA,Polk County,Democrat,11.5,228420,119671,93421,52.4,40.9
IA,Pottawattamie County,Republican,21.6,42226,15341,24441,36.3,57.9
IA,Poweshiek County,Republican,6.8,9693,4272,4936,44.1,50.9
IA,Ringgold County,Republican,39.7,2684,753,1820,28.1,67.8
IA,Sac County,Republican,47.0,5158,1269,3692,24.6,71.6
IA,Scott County,Democrat,1.5,84878,40302,39083,47.5,46.0
IA,Shelby County,Republican,42.9,6270,1649,4340,26.3,69.2
IA,Sioux County,Republican,69.4,17989,2289,14761,12.7,82.1
IA,Story County,Democrat,12.2,48910,25085,19111,51.3,39.1
IA,Tama County,Republican,20.5,8636,3194,4968,37.0,57.5
IA,Taylor County,Republican,45.1,3003,755,2108,25.1,70.2
IA,Union County,Republican,27.7,5768,1920,3521,33.3,61.0
IA,Van Buren County,Republican,47.7,3526,843,2524,23.9,71.6
IA,Wapello County,Republican,20.8,14996,5591,8710,37.3,58.1
IA,Warren County,Republican,16.4,26916,10371,14773,38.5,54.9
IA,Washington County,Republican,20.6,10824,3938,6170,36.4,57.0
IA,Wayne County,Republican,46.2,2921,719,2069,24.6,70.8
IA,Webster County,Republican,21.8,17239,6293,10049,36.5,58.3
IA,Winnebago County,Republican,26.5,5717,1920,3437,33.6,60.1
IA,Winneshiek County,Republican,0.8,11217,5238,5332,46.7,47.5
IA,Woodbury County,Republican,19.9,42933,16102,24627,37.5,57.4
IA,Worth County,Republican,21.8,4216,1523,2443,36.1,57.9
IA,Wright County,Republican,31.9,5949,1890,3790,31.8,63.7
ID,Ada County,Republican,9.2,195587,75676,93748,38.7,47.9
ID,Adams County,Republican,52.3,2183,415,1556,19.0,71.3
ID,Bannock County,Republican,20.4,33405,10342,17180,31.0,51.4
ID,Bear Lake County,Republican,66.5,2928,255,2203,8.7,75.2
ID,Benewah County,Republican,55.4,4192,780,3101,18.6,74.0
ID,Bingham County,Republican,48.0,16625,2924,10907,17.6,65.6
ID,Blaine County,Democrat,28.7,10723,6416,3340,59.8,31.1
ID,Boise County,Republican,49.7,3812,777,2673,20.4,70.1
ID,Bonner County,Republican,30.2,16815,5140,10220,30.6,60.8
ID,Bonneville County,Republican,40.2,44212,8930,26699,20.2,60.4
ID,Boundary County,Republican,55.5,5150,933,3789,18.1,73.6
ID,Butte County,Republican,61.3,1230,160,914,13.0,74.3
ID,Camas County,Republican,50.0,599,110,410,18.4,68.4
ID,Canyon County,Republican,41.7,72007,16683,46755,23.2,64.9
ID,Caribou County,Republican,66.1,3035,271,2275,8.9,75.0
ID,Cassia County,Republican,60.0,8178,1036,5949,12.7,72.7
ID,Clark County,Republican,56.2,283,44,203,15.5,71.7
ID,Clearwater County,Republican,56.5,3801,704,2852,18.5,75.0
ID,Custer County,Republican,55.9,2413,427,1777,17.7,73.6
ID,Elmore County,Republican,47.0,8519,1814,5816,21.3,68.3
ID,Franklin County,Republican,63.9,5499,385,3901,7.0,70.9
ID,Fremont County,Republican,60.2,5714,651,4091,11.4,71.6
ID,Gem County,Republican,59.7,7952,1229,5980,15.5,75.2
ID,Gooding County,Republican,54.2,5191,930,3743,17.9,72.1
ID,Idaho County,Republican,63.8,8223,1196,6441,14.5,78.3
ID,Jefferson County,Republican,65.0,11471,976,8436,8.5,73.5
ID,Jerome County,Republican,49.1,10667,2117,7347,19.8,68.9
ID,Kootenai County,Republican,42.6,66286,16264,44449,24.5,67.1
ID,Latah County,Democrat,4.6,18146,8093,7255,44.6,40.0
ID,Lemhi County,Republican,56.0,4068,733,3011,18.0,74.0
ID,Lewis County,Republican,58.6,1590,270,1202,17.0,75.6
ID,Lincoln County,Republican,47.1,1748,360,1184,20.6,67.7
ID,Madison County,Republican,49.3,15687,1201,8941,7.7,57.0
ID,Minidoka County,Republican,54.1,6870,1167,4887,17.0,71.1
ID,Nez Perce County,Republican,34.1,17195,4828,10699,28.1,62.2
ID,Oneida County,Republican,65.1,2068,184,1531,8.9,74.0
ID,Owyhee County,Republican,62.8,3920,591,3052,15.1,77.9
ID,Payette County,Republican,59.9,5703,892,4306,15.6,75.5
ID,Power County,Republican,35.1,2758,699,1666,25.3,60.4
ID,Shoshone County,Republican,37.4,5120,1384,3297,27.0,64.4
ID,Teton County,Republican,0.1,4966,2157,2161,43.4,43.5
ID,Twin Falls County,Republican,44.5,31893,6844,21063,21.5,66.0
ID,Valley County,Republican,18.5,5349,1913,2906,35.8,54.3
ID,Washington County,Republican,56.3,4454,776,3283,17.4,73.7
IL,Adams County,Republican,47.6,31770,7633,22732,24.0,71.6
IL,Alexander County,Republican,8.2,2820,1262,1496,44.8,53.0
IL,Bond County,Republican,37.8,7462,2066,4884,27.7,65.5
IL,Boone County,Republican,14.6,22604,8952,12261,39.6,54.2
IL,Brown County,Republican,55.7,2336,475,1776,20.3,76.0
IL,Bureau County,Republican,19.9,16303,6010,9264,36.9,56.8
IL,Calhoun County,Republican,38.4,2556,739,1719,28.9,67.3
IL,Carroll County,Republican,27.1,7354,2437,4428,33.1,60.2
IL,Cass County,Republican,31.6,5054,1617,3216,32.0,63.6
IL,Champaign County,Democrat,18.4,89196,49694,33235,55.7,37.3
IL,Christian County,Republican,42.7,15310,3982,10522,26.0,68.7
IL,Clark County,Republican,47.9,7819,1873,5620,24.0,71.9
IL,Clay County,Republican,63.6,6278,1014,5009,16.2,79.8
IL,Clinton County,Republican,49.0,17268,3939,12394,22.8,71.8
IL,Coles County,Republican,26.4,21580,7285,12985,33.8,60.2
IL,Cook County,Democrat,53.0,2055215,1528582,440213,74.4,21.4
IL,Crawford County,Republican,49.1,8507,1969,6146,23.1,72.2
IL,Cumberland County,Republican,57.6,5513,1028,4200,18.6,76.2
IL,DeKalb County,Democrat,3.1,42605,20348,19051,47.8,44.7
IL,De Witt County,Republican,42.4,7469,1907,5072,25.5,67.9
IL,Douglas County,Republican,46.3,8089,1946,5695,24.1,70.4
IL,DuPage County,Democrat,14.1,412929,222499,164355,53.9,39.8
IL,Edgar County,Republican,49.6,7783,1778,5634,22.8,72.4
IL,Edwards County,Republican,70.8,3312,432,2777,13.0,83.8
IL,Effingham County,Republican,60.5,17428,3071,13613,17.6,78.1
IL,Fayette County,Republican,58.3,9515,1814,7363,19.1,77.4
IL,Ford County,Republican,48.7,6289,1410,4474,22.4,71.1
IL,Franklin County,Republican,45.3,18533,4711,13101,25.4,70.7
IL,Fulton County,Republican,15.1,15609,6118,8482,39.2,54.3
IL,Gallatin County,Republican,47.8,2691,656,1942,24.4,72.2
IL,Greene County,Republican,53.0,5542,1202,4139,21.7,74.7
IL,Grundy County,Republican,23.6,22891,8021,13417,35.0,58.6
IL,Hamilton County,Republican,58.1,4143,800,3205,19.3,77.4
IL,Hancock County,Republican,50.8,7818,1744,5713,22.3,73.1
IL,Hardin County,Republican,57.8,2133,419,1650,19.6,77.4
IL,Henderson County,Republican,28.8,3480,1151,2153,33.1,61.9
IL,Henry County,Republican,21.1,24232,8835,13962,36.5,57.6
IL,Iroquois County,Republican,56.0,12923,2496,9728,19.3,75.3
IL,Jackson County,Democrat,3.0,24509,11619,10889,47.4,44.4
IL,Jasper County,Republican,59.7,5104,924,3973,18.1,77.8
IL,Jefferson County,Republican,43.3,16818,4408,11681,26.2,69.5
IL,Jersey County,Republican,46.4,10909,2673,7737,24.5,70.9
IL,Jo Daviess County,Republican,14.9,11177,4452,6113,39.8,54.7
IL,Johnson County,Republican,58.3,6017,1135,4644,18.9,77.2
IL,Kane County,Democrat,9.0,193500,99389,82087,51.4,42.4
IL,Kankakee County,Republican,13.3,46556,18908,25081,40.6,53.9
IL,Kendall County,Republican,1.5,50815,23392,24152,46.0,47.5
IL,Knox County,Republican,3.2,21964,9939,10658,45.3,48.5
IL,Lake County,Democrat,20.3,293574,168186,108608,57.3,37.0
IL,LaSalle County,Republican,14.4,48447,19277,26269,39.8,54.2
IL,Lawrence County,Republican,53.5,6039,1288,4517,21.3,74.8
IL,Lee County,Republican,20.4,15215,5499,8597,36.1,56.5
IL,Livingston County,Republican,41.0,15096,4005,10197,26.5,67.5
IL,Logan County,Republican,40.1,12130,3301,8167,27.2,67.3
IL,Macon County,Republican,18.1,47283,18211,26782,38.5,56.6
IL,Macoupin County,Republican,35.0,21881,6532,14194,29.9,64.9
IL,Madison County,Republican,15.6,127902,50336,70295,39.4,55.0
IL,Marion County,Republican,44.8,16600,4231,11677,25.5,70.3
IL,Marshall County,Republican,33.8,5903,1784,3776,30.2,64.0
IL,Mason County,Republican,31.8,6433,2008,4051,31.2,63.0
IL,Massac County,Republican,49.6,6633,1555,4844,23.4,73.0
IL,McDonough County,Republican,11.7,12910,5278,6789,40.9,52.6
IL,McHenry County,Republican,8.0,140145,59827,71117,42.7,50.7
IL,McLean County,Republican,1.4,78995,35918,37081,45.5,46.9
IL,Menard County,Republican,37.8,6423,1808,4230,28.1,65.9
IL,Mercer County,Republican,20.6,8417,3061,4800,36.4,57.0
IL,Monroe County,Republican,37.1,19074,5522,12614,29.0,66.1
IL,Montgomery County,Republican,40.0,12829,3490,8616,27.2,67.2
IL,Morgan County,Republican,29.9,14607,4693,9060,32.1,62.0
IL,Moultrie County,Republican,47.9,6209,1476,4453,23.8,71.7
IL,Ogle County,Republican,26.6,23798,8025,14344,33.7,60.3
IL,Peoria County,Democrat,2.7,77465,37436,35299,48.3,45.6
IL,Perry County,Republican,45.1,9706,2433,6816,25.1,70.2
IL,Piatt County,Republican,33.6,8899,2633,5623,29.6,63.2
IL,Pike County,Republican,58.2,7458,1412,5749,18.9,77.1
IL,Pope County,Republican,61.2,2132,374,1678,17.5,78.7
IL,Pulaski County,Republican,31.0,2473,817,1583,33.0,64.0
