state,county,total_winner,total_margin,total_votes,democrat_votes,republican_votes,democrat_vote_share,republican_vote_share,absentee_votes,absentee_vote_share,absentee_winner,absentee_margin,republican_absentee_votes,democrat_absentee_votes,republican_absentee_vote_share,democrat_absentee_vote_share
NORTH CAROLINA,HERTFORD,DEMOCRAT,34.0,10634,7097,3479,66.7,32.7,8575,80.6,DEMOCRAT,41.3,2495,6035,29.1,70.4
NORTH CAROLINA,LEE,REPUBLICAN,14.9,29008,12143,16469,41.9,56.8,24819,85.6,REPUBLICAN,12.3,13800,10735,55.6,43.3
NORTH CAROLINA,CARTERET,REPUBLICAN,42.0,42695,12093,30028,28.3,70.3,34826,81.6,REPUBLICAN,36.9,23636,10794,67.9,31.0
NORTH CAROLINA,HYDE,REPUBLICAN,14.9,2492,1046,1418,42.0,56.9,1257,50.4,DEMOCRAT,10.7,557,691,44.3,55.0
NORTH CAROLINA,WASHINGTON,DEMOCRAT,9.9,6205,3396,2781,54.7,44.8,4962,80.0,DEMOCRAT,15.0,2101,2846,42.3,57.4
NORTH CAROLINA,MARTIN,REPUBLICAN,5.0,12540,5911,6532,47.1,52.1,8966,71.5,DEMOCRAT,9.4,4030,4873,44.9,54.3
NORTH CAROLINA,JONES,REPUBLICAN,19.6,5525,2197,3280,39.8,59.4,3845,69.6,REPUBLICAN,11.3,2125,1690,55.3,44.0
NORTH CAROLINA,NEW HANOVER,DEMOCRAT,2.1,131830,66138,63331,50.2,48.0,114958,87.2,DEMOCRAT,5.4,53478,59712,46.5,51.9
NORTH CAROLINA,HALIFAX,DEMOCRAT,21.2,25759,15545,10080,60.3,39.1,20566,79.8,DEMOCRAT,25.8,7591,12889,36.9,62.7
NORTH CAROLINA,NORTHAMPTON,DEMOCRAT,20.6,10110,6069,3989,60.0,39.5,7704,76.2,DEMOCRAT,30.8,2652,5023,34.4,65.2
NORTH CAROLINA,CAMDEN,REPUBLICAN,46.6,5953,1537,4312,25.8,72.4,4541,76.3,REPUBLICAN,39.8,3139,1332,69.1,29.3
NORTH CAROLINA,DUPLIN,REPUBLICAN,22.1,22715,8767,13793,38.6,60.7,17014,74.9,REPUBLICAN,13.8,9627,7286,56.6,42.8
NORTH CAROLINA,CURRITUCK,REPUBLICAN,46.2,16147,4195,11657,26.0,72.2,10338,64.0,REPUBLICAN,36.7,6991,3193,67.6,30.9
NORTH CAROLINA,YADKIN,REPUBLICAN,61.1,19923,3763,15933,18.9,80.0,13597,68.2,REPUBLICAN,55.8,10523,2941,77.4,21.6
NORTH CAROLINA,BEAUFORT,REPUBLICAN,25.9,26315,9633,16437,36.6,62.5,20540,78.1,REPUBLICAN,18.7,12106,8268,58.9,40.3
NORTH CAROLINA,POLK,REPUBLICAN,25.7,12358,4518,7689,36.6,62.2,9780,79.1,REPUBLICAN,16.3,5635,4043,57.6,41.3
NORTH CAROLINA,PASQUOTANK,DEMOCRAT,0.3,19897,9832,9770,49.4,49.1,16465,82.8,DEMOCRAT,7.9,7483,8789,45.4,53.4
NORTH CAROLINA,CALDWELL,REPUBLICAN,51.1,42829,10245,32119,23.9,75.0,36032,84.1,REPUBLICAN,49.1,26682,8986,74.1,24.9
NORTH CAROLINA,NASH,DEMOCRAT,0.2,52271,25947,25827,49.6,49.4,43287,82.8,DEMOCRAT,4.4,20507,22433,47.4,51.8
NORTH CAROLINA,DARE,REPUBLICAN,16.5,24232,9936,13938,41.0,57.5,19231,79.4,REPUBLICAN,8.0,10282,8745,53.5,45.5
NORTH CAROLINA,HAYWOOD,REPUBLICAN,26.5,36542,13144,22834,36.0,62.5,29409,80.5,REPUBLICAN,19.5,17363,11642,59.0,39.6
NORTH CAROLINA,HARNETT,REPUBLICAN,22.4,58293,22093,35177,37.9,60.3,49473,84.9,REPUBLICAN,20.0,29287,19410,59.2,39.2
NORTH CAROLINA,MOORE,REPUBLICAN,27.4,58339,20779,36764,35.6,63.0,48871,83.8,REPUBLICAN,22.9,29741,18538,60.9,37.9
NORTH CAROLINA,HENDERSON,REPUBLICAN,18.8,68371,27211,40032,39.8,58.6,57075,83.5,REPUBLICAN,12.7,31760,24491,55.6,42.9
NORTH CAROLINA,JOHNSTON,REPUBLICAN,24.3,111357,41257,68353,37.0,61.4,92742,83.3,REPUBLICAN,19.7,54825,36590,59.1,39.5
NORTH CAROLINA,ORANGE,DEMOCRAT,51.1,84997,63594,20176,74.8,23.7,76507,90.0,DEMOCRAT,57.8,15654,59891,20.5,78.3
NORTH CAROLINA,GUILFORD,DEMOCRAT,23.1,284486,173086,107294,60.8,37.7,241003,84.7,DEMOCRAT,27.5,85843,152217,35.6,63.2
NORTH CAROLINA,BERTIE,DEMOCRAT,21.6,9815,5939,3817,60.5,38.9,7900,80.5,DEMOCRAT,29.3,2770,5083,35.1,64.3
NORTH CAROLINA,LINCOLN,REPUBLICAN,45.9,50217,13274,36341,26.4,72.4,41952,83.5,REPUBLICAN,42.5,29668,11854,70.7,28.3
NORTH CAROLINA,RANDOLPH,REPUBLICAN,56.3,73316,15618,56894,21.3,77.6,58465,79.7,REPUBLICAN,54.3,44842,13073,76.7,22.4
NORTH CAROLINA,CUMBERLAND,DEMOCRAT,16.6,147150,84469,60032,57.4,40.8,123150,83.7,DEMOCRAT,21.9,47102,74104,38.2,60.2
NORTH CAROLINA,SWAIN,REPUBLICAN,19.5,7068,2780,4161,39.3,58.9,5421,76.7,REPUBLICAN,12.7,3012,2323,55.6,42.9
NORTH CAROLINA,PERSON,REPUBLICAN,21.6,21894,8465,13184,38.7,60.2,17818,81.4,REPUBLICAN,15.9,10238,7409,57.5,41.6
NORTH CAROLINA,CASWELL,REPUBLICAN,18.5,12051,4860,7089,40.3,58.8,8437,70.0,REPUBLICAN,5.8,4434,3943,52.6,46.7
NORTH CAROLINA,CHEROKEE,REPUBLICAN,55.1,16423,3583,12628,21.8,76.9,11504,70.0,REPUBLICAN,47.8,8445,2947,73.4,25.6
NORTH CAROLINA,ANSON,DEMOCRAT,4.2,11194,5789,5321,51.7,47.5,7946,71.0,DEMOCRAT,18.2,3223,4671,40.6,58.8
NORTH CAROLINA,GRANVILLE,REPUBLICAN,6.6,31598,14565,16647,46.1,52.7,26973,85.4,REPUBLICAN,2.9,13729,12954,50.9,48.0
NORTH CAROLINA,GREENE,REPUBLICAN,11.9,8753,3832,4874,43.8,55.7,6706,76.6,REPUBLICAN,2.5,3419,3254,51.0,48.5
NORTH CAROLINA,SAMPSON,REPUBLICAN,22.5,28618,10966,17411,38.3,60.8,23467,82.0,REPUBLICAN,19.2,13898,9396,59.2,40.0
NORTH CAROLINA,TRANSYLVANIA,REPUBLICAN,15.6,20404,8444,11636,41.4,57.0,16948,83.1,REPUBLICAN,6.9,8942,7765,52.8,45.8
NORTH CAROLINA,ALEXANDER,REPUBLICAN,58.0,20236,4145,15888,20.5,78.5,16934,83.7,REPUBLICAN,56.1,13147,3652,77.6,21.6
NORTH CAROLINA,IREDELL,REPUBLICAN,32.4,102371,33888,67010,33.1,65.5,83846,81.9,REPUBLICAN,27.9,53096,29701,63.3,35.4
NORTH CAROLINA,BLADEN,REPUBLICAN,13.7,17125,7326,9676,42.8,56.5,13884,81.1,REPUBLICAN,9.4,7550,6248,54.4,45.0
NORTH CAROLINA,ONSLOW,REPUBLICAN,30.2,72235,24266,46078,33.6,63.8,58596,81.1,REPUBLICAN,25.5,36106,21187,61.6,36.2
NORTH CAROLINA,JACKSON,REPUBLICAN,8.2,21428,9591,11356,44.8,53.0,17702,82.6,REPUBLICAN,0.5,8720,8623,49.3,48.7
NORTH CAROLINA,MADISON,REPUBLICAN,23.5,13076,4901,7979,37.5,61.0,10496,80.3,REPUBLICAN,15.4,5986,4372,57.0,41.7
NORTH CAROLINA,PERQUIMANS,REPUBLICAN,32.2,7484,2492,4903,33.3,65.5,6240,83.4,REPUBLICAN,29.7,4012,2159,64.3,34.6
NORTH CAROLINA,CLEVELAND,REPUBLICAN,32.8,51308,16955,33798,33.0,65.9,41796,81.5,REPUBLICAN,28.9,26741,14657,64.0,35.1
NORTH CAROLINA,MONTGOMERY,REPUBLICAN,31.8,12849,4327,8411,33.7,65.5,9124,71.0,REPUBLICAN,25.8,5705,3349,62.5,36.7
NORTH CAROLINA,CLAY,REPUBLICAN,49.5,6893,1699,5112,24.6,74.2,5285,76.7,REPUBLICAN,42.4,3738,1495,70.7,28.3
NORTH CAROLINA,LENOIR,REPUBLICAN,3.5,28409,13605,14590,47.9,51.4,23955,84.3,DEMOCRAT,0.5,11844,11958,49.4,49.9
NORTH CAROLINA,VANCE,DEMOCRAT,19.2,20999,12431,8391,59.2,40.0,17620,83.9,DEMOCRAT,21.2,6871,10612,39.0,60.2
NORTH CAROLINA,MCDOWELL,REPUBLICAN,48.0,23003,5832,16883,25.4,73.4,17263,75.0,REPUBLICAN,42.6,12217,4862,70.8,28.2
NORTH CAROLINA,PENDER,REPUBLICAN,29.9,34169,11723,21956,34.3,64.3,29511,86.4,REPUBLICAN,28.3,18756,10406,63.6,35.3
NORTH CAROLINA,ROCKINGHAM,REPUBLICAN,32.0,47809,15992,31301,33.4,65.5,37993,79.5,REPUBLICAN,27.2,23988,13670,63.1,36.0
NORTH CAROLINA,GRAHAM,REPUBLICAN,60.1,4665,905,3710,19.4,79.5,3520,75.5,REPUBLICAN,57.1,2749,738,78.1,21.0
NORTH CAROLINA,COLUMBUS,REPUBLICAN,27.9,26446,9446,16832,35.7,63.6,19309,73.0,REPUBLICAN,18.9,11426,7780,59.2,40.3
NORTH CAROLINA,WILSON,DEMOCRAT,2.9,40735,20754,19581,50.9,48.1,32548,79.9,DEMOCRAT,7.3,14958,17322,46.0,53.2
NORTH DAKOTA,MCKENZIE,REPUBLICAN,82.7,5419,0,4482,0.0,82.7,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,CASS,REPUBLICAN,49.5,86053,0,42619,0.0,49.5,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,RICHLAND,REPUBLICAN,64.9,7812,0,5072,0.0,64.9,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,ADAMS,REPUBLICAN,77.3,1269,0,981,0.0,77.3,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,WARD,REPUBLICAN,70.7,28246,0,19974,0.0,70.7,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,GRAND FORKS,REPUBLICAN,54.8,30970,0,16987,0.0,54.8,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,SLOPE,REPUBLICAN,89.0,427,0,380,0.0,89.0,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,DUNN,REPUBLICAN,83.4,2338,0,1951,0.0,83.4,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,STARK,REPUBLICAN,80.5,15050,0,12110,0.0,80.5,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,BURLEIGH,REPUBLICAN,68.5,50753,0,34744,0.0,68.5,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,BOWMAN,REPUBLICAN,84.2,1657,0,1395,0.0,84.2,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,TOWNER,REPUBLICAN,70.7,1174,0,830,0.0,70.7,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,SIOUX,REPUBLICAN,21.8,1186,0,258,0.0,21.8,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,GRANT,REPUBLICAN,82.9,1381,0,1145,0.0,82.9,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,SARGENT,REPUBLICAN,61.2,2070,0,1266,0.0,61.2,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,KIDDER,REPUBLICAN,83.2,1460,0,1215,0.0,83.2,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,ROLETTE,REPUBLICAN,33.0,3804,0,1257,0.0,33.0,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,RENVILLE,REPUBLICAN,80.7,1319,0,1065,0.0,80.7,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,HETTINGER,REPUBLICAN,83.2,1312,0,1091,0.0,83.2,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,MCLEAN,REPUBLICAN,75.8,5536,0,4198,0.0,75.8,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,GOLDEN VALLEY,REPUBLICAN,84.9,1026,0,871,0.0,84.9,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,BILLINGS,REPUBLICAN,85.2,635,0,541,0.0,85.2,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,BURKE,REPUBLICAN,86.1,1155,0,994,0.0,86.1,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,FOSTER,REPUBLICAN,76.6,1778,0,1362,0.0,76.6,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,GRIGGS,REPUBLICAN,72.6,1250,0,907,0.0,72.6,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,PIERCE,REPUBLICAN,74.5,2128,0,1585,0.0,74.5,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,EDDY,REPUBLICAN,67.7,1261,0,854,0.0,67.7,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,MOUNTRAIL,REPUBLICAN,67.8,4165,0,2824,0.0,67.8,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,BOTTINEAU,REPUBLICAN,74.2,3471,0,2575,0.0,74.2,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,SHERIDAN,REPUBLICAN,84.7,812,0,688,0.0,84.7,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,MORTON,REPUBLICAN,73.7,16619,0,12243,0.0,73.7,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,DICKEY,REPUBLICAN,71.9,2424,0,1742,0.0,71.9,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,RAMSEY,REPUBLICAN,66.6,5372,0,3577,0.0,66.6,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,WELLS,REPUBLICAN,79.7,2374,0,1893,0.0,79.7,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,LOGAN,REPUBLICAN,86.4,1076,0,930,0.0,86.4,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,OLIVER,REPUBLICAN,86.1,1066,0,918,0.0,86.1,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,MERCER,REPUBLICAN,82.5,4675,0,3856,0.0,82.5,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,EMMONS,REPUBLICAN,86.5,2009,0,1738,0.0,86.5,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,STEELE,REPUBLICAN,59.9,1088,0,652,0.0,59.9,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,TRAILL,REPUBLICAN,61.0,4136,0,2522,0.0,61.0,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,DIVIDE,REPUBLICAN,75.2,1202,0,904,0.0,75.2,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,RANSOM,REPUBLICAN,57.8,2454,0,1418,0.0,57.8,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,BENSON,REPUBLICAN,55.8,1961,0,1094,0.0,55.8,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,LAMOURE,REPUBLICAN,74.1,2219,0,1645,0.0,74.1,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,CAVALIER,REPUBLICAN,74.2,2020,0,1499,0.0,74.2,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,WALSH,REPUBLICAN,69.5,4783,0,3324,0.0,69.5,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,NELSON,REPUBLICAN,64.2,1777,0,1141,0.0,64.2,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,MCINTOSH,REPUBLICAN,79.2,1455,0,1153,0.0,79.2,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,PEMBINA,REPUBLICAN,73.9,3331,0,2460,0.0,73.9,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,MCHENRY,REPUBLICAN,78.7,3003,0,2364,0.0,78.7,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,BARNES,REPUBLICAN,64.1,5565,0,3568,0.0,64.1,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,WILLIAMS,REPUBLICAN,81.9,14334,0,11739,0.0,81.9,0,0.0,REPUBLICAN,,0,0,,
NORTH DAKOTA,STUTSMAN,REPUBLICAN,70.2,9959,0,6994,0.0,70.2,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,LANCASTER,DEMOCRAT,7.8,156091,82293,70092,52.7,44.9,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,PLATTE,REPUBLICAN,57.0,15673,3260,12186,20.8,77.8,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,CASS,REPUBLICAN,35.2,15284,4737,10121,31.0,66.2,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,THURSTON,REPUBLICAN,2.5,2325,1122,1180,48.3,50.8,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,WASHINGTON,REPUBLICAN,40.5,12413,3554,8583,28.6,69.1,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,BURT,REPUBLICAN,40.7,3731,1063,2580,28.5,69.2,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,SAUNDERS,REPUBLICAN,45.4,12735,3331,9108,26.2,71.5,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,SEWARD,REPUBLICAN,44.3,9142,2438,6490,26.7,71.0,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,MADISON,REPUBLICAN,53.7,15765,3478,11940,22.1,75.7,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,CUMING,REPUBLICAN,59.2,4451,870,3507,19.5,78.8,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,OTOE,REPUBLICAN,38.0,8315,2490,5649,29.9,67.9,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,STANTON,REPUBLICAN,64.2,3161,532,2561,16.8,81.0,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,DODGE,REPUBLICAN,32.2,16876,5544,10984,32.9,65.1,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,COLFAX,REPUBLICAN,43.3,3717,1025,2636,27.6,70.9,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,POLK,REPUBLICAN,61.2,2879,530,2291,18.4,79.6,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,DIXON,REPUBLICAN,54.6,3083,651,2335,21.1,75.7,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,BUTLER,REPUBLICAN,59.3,4498,873,3542,19.4,78.7,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,SARPY,REPUBLICAN,11.3,95673,41206,51979,43.1,54.3,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,DOUGLAS,DEMOCRAT,11.3,274951,150350,119159,54.7,43.3,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,DAKOTA,REPUBLICAN,17.4,6794,2744,3926,40.4,57.8,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,HOLT,REPUBLICAN,73.7,5537,686,4769,12.4,86.1,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,GOSPER,REPUBLICAN,60.6,1118,215,893,19.2,79.9,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,ADAMS,REPUBLICAN,40.2,14602,4213,10085,28.9,69.1,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,NEMAHA,REPUBLICAN,44.0,3423,921,2428,26.9,70.9,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,KIMBALL,REPUBLICAN,69.1,1874,268,1563,14.3,83.4,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,GAGE,REPUBLICAN,36.7,11068,3385,7445,30.6,67.3,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,BROWN,REPUBLICAN,76.2,1679,191,1470,11.4,87.6,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,THAYER,REPUBLICAN,56.5,2980,624,2308,20.9,77.4,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,CUSTER,REPUBLICAN,71.8,5993,786,5090,13.1,84.9,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,RICHARDSON,REPUBLICAN,50.3,4126,996,3073,24.1,74.5,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,FURNAS,REPUBLICAN,67.8,2601,399,2163,15.3,83.2,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,SHERMAN,REPUBLICAN,57.7,1698,343,1322,20.2,77.9,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,CHERRY,REPUBLICAN,75.7,3265,373,2844,11.4,87.1,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,WHEELER,REPUBLICAN,75.5,502,59,438,11.8,87.3,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,RED WILLOW,REPUBLICAN,68.1,5452,811,4525,14.9,83.0,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,NANCE,REPUBLICAN,59.0,1828,359,1437,19.6,78.6,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,BOONE,REPUBLICAN,67.0,3217,499,2653,15.5,82.5,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,NUCKOLLS,REPUBLICAN,62.9,2303,409,1857,17.8,80.6,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,DUNDY,REPUBLICAN,77.9,999,105,883,10.5,88.4,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,PHELPS,REPUBLICAN,68.0,5009,752,4157,15.0,83.0,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,DEUEL,REPUBLICAN,70.7,1032,141,871,13.7,84.4,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,WEBSTER,REPUBLICAN,62.7,1876,335,1511,17.9,80.5,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,BLAINE,REPUBLICAN,77.3,317,35,280,11.0,88.3,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,KNOX,REPUBLICAN,60.0,4697,905,3721,19.3,79.2,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,GARDEN,REPUBLICAN,71.5,1195,161,1016,13.5,85.0,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,SIOUX,REPUBLICAN,78.2,729,72,642,9.9,88.1,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,LINCOLN,REPUBLICAN,54.8,17107,3692,13071,21.6,76.4,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,WAYNE,REPUBLICAN,48.4,4200,1022,3055,24.3,72.7,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,MORRILL,REPUBLICAN,67.5,2557,386,2113,15.1,82.6,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,YORK,REPUBLICAN,51.9,7143,1630,5337,22.8,74.7,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,KEITH,REPUBLICAN,63.7,4364,763,3544,17.5,81.2,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,ANTELOPE,REPUBLICAN,73.7,3583,452,3093,12.6,86.3,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,JEFFERSON,REPUBLICAN,43.1,3716,1016,2616,27.3,70.4,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,PAWNEE,REPUBLICAN,52.4,1429,322,1071,22.5,74.9,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,BOYD,REPUBLICAN,75.9,1153,135,1010,11.7,87.6,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,SALINE,REPUBLICAN,28.5,5770,1986,3631,34.4,62.9,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,FRANKLIN,REPUBLICAN,67.3,1724,276,1437,16.0,83.4,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,SCOTTS BLUFF,REPUBLICAN,43.7,15469,4196,10952,27.1,70.8,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,KEARNEY,REPUBLICAN,58.9,3604,701,2822,19.5,78.3,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,MERRICK,REPUBLICAN,62.9,4257,743,3419,17.5,80.3,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,HARLAN,REPUBLICAN,69.1,1928,282,1615,14.6,83.8,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,CHASE,REPUBLICAN,76.0,1993,226,1740,11.3,87.3,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,FILLMORE,REPUBLICAN,53.2,3134,693,2359,22.1,75.3,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,CLAY,REPUBLICAN,62.3,3558,632,2848,17.8,80.0,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,ARTHUR,REPUBLICAN,84.2,284,21,260,7.4,91.5,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,DAWSON,REPUBLICAN,43.9,9178,2497,6524,27.2,71.1,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,HITCHCOCK,REPUBLICAN,74.1,1469,175,1264,11.9,86.0,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,FRONTIER,REPUBLICAN,72.2,1440,189,1229,13.1,85.3,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,KEYA PAHA,REPUBLICAN,80.7,529,49,476,9.3,90.0,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,HOWARD,REPUBLICAN,61.1,3501,648,2786,18.5,79.6,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,PERKINS,REPUBLICAN,72.7,1544,199,1321,12.9,85.6,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,SHERIDAN,REPUBLICAN,73.1,2672,340,2292,12.7,85.8,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,HALL,REPUBLICAN,34.9,24374,7681,16189,31.5,66.4,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,GRANT,REPUBLICAN,88.3,402,20,375,5.0,93.3,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,GREELEY,REPUBLICAN,62.6,1258,229,1016,18.2,80.8,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,CHEYENNE,REPUBLICAN,62.1,4765,855,3813,17.9,80.0,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,LOGAN,REPUBLICAN,82.0,450,38,407,8.4,90.4,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,BANNER,REPUBLICAN,77.8,410,43,362,10.5,88.3,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,JOHNSON,REPUBLICAN,39.1,2229,647,1518,29.0,68.1,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,BOX BUTTE,REPUBLICAN,57.0,5181,1051,4002,20.3,77.2,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,BUFFALO,REPUBLICAN,43.6,23589,6350,16640,26.9,70.5,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,CEDAR,REPUBLICAN,69.0,4996,725,4174,14.5,83.5,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,DAWES,REPUBLICAN,44.9,4121,1082,2931,26.3,71.1,0,0.0,REPUBLICAN,,0,0,,
NEBRASKA,GARFIELD,REPUBLICAN,74.4,1075,133,933,12.4,86.8,0,0.0,REPUBLICAN,,0,0,,
