total_population,median_household_income,median_household_income_black,median_household_income_hispanicOrLatino,median_household_income_white_notHispanic,proportion_white,proportion_white_notHispanic,proportion_black,proportion_hispanicOrLatino,proportion_asian,proportion_bachelorsDegreeOrHigher_white,proportion_bachelorsDegreeOrHigher_white_notHispanic,proportion_bachelorsDegreeOrHigher_black,proportion_bachelorsDegreeOrHigher_hispanicOrLatino,proportion_bachelorsDegreeOrHigher_asian,proportion_less_than_hs_white,proportion_less_than_hs_white_notHispanic,proportion_less_than_hs_black,proportion_less_than_hs_hispanicOrLatino,proportion_less_than_hs_asian,fips,state
24855,53490,42344,32174,55181,0.957433112049889,0.941178837256085,0.0104606718970026,0.0213236773285053,0.00446590223295112,0.146657141656511,0.147351771897576,0,0.152830188679245,0.207207207207207,0.0718577972013279,0.0675415722652075,0.357692307692308,0.245283018867925,0.135135135135135,131,MO
12305,40833,22168,57679,49289,0.715156440471353,0.704754164973588,0.241365298659082,0.011214953271028,7.3140999593661e-4,0.118636363636364,0.120387453874539,0.0323232323232323,0,0,0.124659090909091,0.121309963099631,0.197643097643098,0.326086956521739,0,133,MO
15401,66792,42344,100543,65015,0.927731965456788,0.889033179663658,0.0265567170962925,0.0547367054087397,0.0031816115836634,0.130949048152296,0.136137890739118,0,0.0142348754448399,0.0408163265306122,0.0855963045912654,0.0812153082091732,0.215158924205379,0.196915776986951,0.428571428571429,135,MO
8668,50245,35132,60357,50456,0.929510844485464,0.91947392708814,0.0347254268574066,0.0185740655283802,0.00473004153207199,0.120268089859749,0.121580928481807,0.0132890365448505,0.0248447204968944,0,0.0616854908774978,0.0607277289836888,0.302325581395349,0.0807453416149068,0.0975609756097561,137,MO
11421,58660,42344,57679,62593,0.935907538744418,0.926889064004903,0.0166360213641538,0.0211890377375011,0.00218895017949391,0.112358499391898,0.113451728698281,0.0421052631578947,0.12396694214876,0.52,0.085882683132192,0.0867183071981863,0.242105263157895,0.00826446280991735,0,139,MO
21169,48841,2499,116066,48047,0.940053852331239,0.929047191648165,0.00349567764183476,0.0253200434597761,0.00618829420378856,0.0946733668341709,0.095286520567448,0.0135135135135135,0.0541044776119403,0,0.143969849246231,0.145675497025474,0.594594594594595,0.0876865671641791,0.381679389312977,141,MO
16341,44092,32782,63750,48052,0.77326968973747,0.761091732452114,0.121595985557799,0.0212961263080595,0,0.0894270338714783,0.0908579239366407,0.0719677906391545,0.0172413793103448,0.296456941497841,0.12923393478949,0.129774061268795,0.0704579768495219,0.0545977011494253,0.0573966585614558,143,MO
59019,60313,42344,44395,62343,0.842186414544469,0.823158643826564,0.0090818211084566,0.0588115691556956,0.0157237499788204,0.157026456090937,0.15781565188753,0.0261194029850746,0.115528666090464,0.0732758620689655,0.0658082687858364,0.0615660121032481,0.042910447761194,0.205992509363296,0.114224137931034,145,MO
21140,53917,42344,49950,54784,0.936565752128666,0.927625354777673,0.0216177861873226,0.0172658467360454,0.0122989593188269,0.158290822768827,0.159408465068842,0.137855579868709,0.0465753424657534,0.103846153846154,0.0305570988433759,0.030188679245283,0.102844638949672,0.180821917808219,0.00384615384615385,147,MO
8783,41365,42344,57679,42608,0.943982693840373,0.933052487760446,6.8313787999544e-4,0.0194694295798702,0.00239098257998406,0.101435291279701,0.102623550945699,0,0,0,0.0962489446387649,0.0970103721781574,0.333333333333333,0.0701754385964912,0,149,MO
13374,70313,42344,63241,71322,0.978689995513683,0.970465081501421,0.0015702108568865,0.0100194407058472,0,0.158835663534265,0.159026119115494,0,0.141791044776119,0.296456941497841,0.0475972190388876,0.0479235688419755,0.19047619047619,0.00746268656716418,0.0573966585614558,151,MO
8688,39125,42344,2499,41567,0.946362799263352,0.942909760589319,0.00598526703499079,0.0207182320441989,0,0.0802724397956702,0.08056640625,0,0.0277777777777778,0.296456941497841,0.135368523473607,0.13525390625,0.0769230769230769,0.327777777777778,0.0573966585614558,153,MO
15555,37426,22062,105246,47228,0.669109611057538,0.662873674059788,0.261716489874638,0.0311153969784635,3.8572806171649e-4,0.0996348962336664,0.100572204441858,0.0294767870302137,0,1,0.113950807071483,0.11298613131607,0.133382461311717,0.233471074380165,0,155,MO
18970,61486,42344,60727,62865,0.952345809172377,0.940221402214022,0.00716921454928835,0.0242488139167106,0.00738007380073801,0.141924056238238,0.143754204978695,0,0,0.385714285714286,0.0974205690246873,0.0986768333707109,0.125,0.143478260869565,0.17142857142857101,157,MO
43059,57581,41385,57424,58776,0.875798323230916,0.834018439815137,0.0281474256253048,0.0915720290763836,0.00578276318539678,0.130041632414945,0.135609267097349,0.0462046204620462,0.045650519908699,0.269076305220884,0.0735594388905094,0.0699766094898641,0.136963696369637,0.175247273649505,0.21285140562249,159,MO
44843,53242,21111,57679,56281,0.877171464888611,0.862408848649734,0.0209620230582254,0.0288116316927949,0.0336284369912807,0.186729375873904,0.188167455330592,0.246808510638298,0.111455108359133,0.410477453580902,0.0498029744502352,0.0499314767408787,0.025531914893617,0.0565015479876161,0.0431034482758621,161,MO
17719,53363,34286,90786,54354,0.892826908967775,0.890230825667363,0.0502285682036232,0.0231954399232462,0.00355550538969468,0.112705436156764,0.112336756688221,0.0247191011235955,0.0267639902676399,0.365079365079365,0.0892541087231353,0.0895143907696209,0.2,0,0.0634920634920635,163,MO
107033,92543,77500,69480,94413,0.813749030672783,0.784767314753394,0.0739304700419497,0.0662038810460325,0.02653387273084,0.32539208707433,0.329039478070384,0.180083407051687,0.186988427885972,0.376408450704225,0.0206548944866702,0.0195366446021239,0.0366485530140276,0.0704205475585662,0.0411971830985915,165,MO
31877,54487,42344,51976,53649,0.928537817234997,0.923518524327885,0.0115757442670264,0.0281707814411645,0.0078112745866926,0.136018108719889,0.136757362682156,0.121951219512195,0.0089086859688196,0.228915662650602,0.0756106625223825,0.0748327049152485,0.200542005420054,0.115812917594655,0.184738955823293,167,MO
53726,62541,62143,64833,62905,0.737948107061758,0.689033242750251,0.100863641439899,0.115977366638127,0.0254811450694263,0.14820793502661,0.152759393824793,0.169957556744787,0.0898732145722998,0.244704163623083,0.0338739374984236,0.0352791809611281,0.0169773020852556,0.0113946397047023,0.0869247626004383,169,MO
4698,50950,42344,57679,50944,0.966155810983397,0.950191570881226,0.00234142188165177,0.0261813537675607,0,0.134611147829918,0.136648745519713,0,0.040650406504065,0.296456941497841,0.0480282000440626,0.0405465949820789,0,0.300813008130081,0.0573966585614558,171,MO
10356,62615,38500,57679,62206,0.93993820007725,0.932020084974894,0.0177674777906528,0.0143877945152569,9.6562379297025e-4,0.113725087322786,0.110650642353916,0.0489130434782609,0.275167785234899,0.3,0.0647215944113417,0.0652714463323664,0,0,0,173,MO
24652,51480,42344,41250,51601,0.889380171994159,0.875628752231056,0.0503813078046406,0.0222699983774136,0.00381307804640597,0.126978335233751,0.126702492356157,0.0314009661835749,0.0892531876138433,0.308510638297872,0.0675484606613455,0.0681923468915037,0.192431561996779,0.0382513661202186,0.0319148936170213,175,MO
23122,69779,42344,84423,69879,0.938154138915319,0.928552893348326,0.0119366836778825,0.0271170313986679,0.00250843352651155,0.108150470219436,0.107452258965999,0.0326086956521739,0.0925039872408294,0.0517241379310345,0.070118015858381,0.0704704238472287,0.11231884057971,0.149920255183413,0.120689655172414,177,MO
6102,43856,42344,14241,44592,0.927400852179613,0.921828908554572,0.0165519501802688,0.0170435922648312,0.00196656833824975,0.104788831949108,0.105422222222222,0,0.288461538461538,0.166666666666667,0.15320728043824,0.154133333333333,0.0891089108910891,0,0.25,179,MO
10839,42541,42344,73125,42239,0.935326137097518,0.929144755051204,0.00101485376879786,0.02241904234708,0.00858012731801827,0.0777273623988952,0.0782444643034455,0,0.0205761316872428,0.311827956989247,0.12615900572105,0.126998311984907,0.909090909090909,0.0699588477366255,0.043010752688172,181,MO
406262,99596,89060,81509,100369,0.865148598687546,0.850426572015104,0.0503788195794832,0.0356247938522431,0.027450266084448,0.292548303302919,0.293740014356172,0.2679923779743,0.200580391073033,0.457406743185079,0.0292764533667921,0.0290654595132795,0.0404065080373284,0.0590064257583086,0.0602582496413199,183,MO
9330,43483,42344,57679,44466,0.933440514469453,0.927009646302251,0.00546623794212219,0.0236870310825295,0.00192926045016077,0.0840509817430245,0.0844028211353914,0.176470588235294,0.0542986425339367,0,0.0785394419565966,0.0787374262920569,0,0.0723981900452489,0,185,MO
18494,61215,46280,163750,61374,0.945117335352006,0.942467827403482,0.0153022601924949,0.0134097545149778,0.00508272953390289,0.117340808970765,0.117555938037866,0.0353356890459364,0.0806451612903226,0.638297872340426,0.0587562217518165,0.0585771658060815,0.204946996466431,0.0241935483870968,0,186,MO
66814,53083,28170,57679,54016,0.913715688328793,0.903613015236328,0.0295746400454994,0.0200257431077319,0.00517855539258239,0.107323625284607,0.106916884751714,0.0374493927125506,0.174887892376682,0.569364161849711,0.0905338334780258,0.0891277702322192,0.209514170040486,0.121823617339312,0.121387283236994,187,MO
999703,78067,49857,65054,91021,0.641660573190238,0.630620294227386,0.24206189238203701,0.0310252144887031,0.0469859548285841,0.385715621930877,0.387952407313703,0.141547171370718,0.193899922620583,0.521715064293622,0.0290816406067314,0.0288119435372197,0.0622505062192653,0.0918235749290689,0.0544792642425275,189,MO
23219,55396,48281,65962,57202,0.811921271372583,0.778198888841035,0.0555579482320513,0.11098669193333,0.0076661354924846,0.16576490558031,0.16802258010958,0.113178294573643,0.17035312378735,0.050561797752809,0.0617441120305538,0.0631468260556755,0.110077519379845,0.180830422972449,0.0224719101123595,195,MO
4066,53728,42344,57679,53882,0.954008853910477,0.954008853910477,0.00393507132316773,0.0127889818002951,0.00909985243482538,0.0781129156999227,0.0781129156999227,0,0.0192307692307692,0.702702702702703,0.0507862851250322,0.0507862851250322,0,0,0,197,MO
4720,58656,42344,57679,58781,0.96906779661017,0.96906779661017,6.3559322033898e-4,0,4.2372881355932e-4,0.0920419763882816,0.0920419763882816,0,0.073394495412844,0,0.104940970703979,0.104940970703979,0.333333333333333,0.133348687240903,0,199,MO
38055,54621,26058,27969,60286,0.833504138746551,0.818604651162791,0.113703849691236,0.0263828669031665,0.00197083169097359,0.160534695293042,0.162333076527992,0.0478391495262306,0.049800796812749,0.613333333333333,0.0908288407579054,0.0913585002568053,0.116246822278715,0.0717131474103586,0.12,201,MO
7132,46767,42344,57679,46250,0.930314077397644,0.929893438025799,0.00280426247896803,0.00378575434660684,0.00322490185081324,0.106103993971364,0.106151990349819,0,0.148148148148148,0.130434782608696,0.104295403165034,0.104342581423402,0.35,0,0,203,MO
6049,50387,42344,57679,51304,0.947429327161514,0.946437427673996,0.021491155562903,0.023144321375434,0.0023144321375434,0.124411097539696,0.124541484716157,0.0923076923076923,0.0857142857142857,0.428571428571429,0.0800907346012912,0.080174672489083,0.0153846153846154,0.0928571428571429,0.214285714285714,205,MO
28656,51703,18750,36667,52847,0.946991903964266,0.936139028475712,0.0131211613623674,0.0192978782802903,2.7917364600781e-4,0.107307366326418,0.10758219637665,0.0345744680851064,0.0795660036166365,0,0.129749051111029,0.131178707224335,0.13563829787234,0.0723327305605787,0.5,207,MO
31314,58392,42344,51563,58864,0.951491345723957,0.939260394711631,0.00217155266015201,0.025196397777352,0.00488599348534202,0.161033730491693,0.162620699034408,0,0.0456273764258555,0.261437908496732,0.0739385802987078,0.0723854209166327,0,0.157160963244613,0,209,MO
5983,53438,81250,56806,51204,0.837205415343473,0.764332274778539,0.031589503593515,0.18669563763998,0.00785559084071536,0.106408464763426,0.114148261535097,0.0952380952380952,0.0376007162041182,0.148936170212766,0.0924336194849271,0.070194620599169,0.19047619047619,0.205908683974933,0,211,MO
56202,54467,42344,37193,55868,0.890626668090104,0.871339098252731,0.0197146009038824,0.0633963204156436,0.0087719298245614,0.164738787333933,0.168181168446632,0.204873646209386,0.0872859949480775,0.397565922920892,0.0682049745280192,0.0690204406689673,0.0884476534296029,0.0895312938534943,0.18052738336714,213,MO
24828,42870,42344,35786,44410,0.907402932173353,0.901039149347511,0.0248509747059771,0.0238037699371677,0.00451103592717899,0.117093523902526,0.116803003888963,0,0.0423011844331641,0.0178571428571429,0.105108970660038,0.104957310804166,0.303079416531605,0.106598984771574,0.0267857142857143,215,MO
19777,53318,42344,57679,53299,0.95161045659099,0.933458057339334,0.00541032512514537,0.0249279466046418,0.00672498356676948,0.120403825717322,0.119061805969341,0,0.227180527383367,0.112781954887218,0.0786397449521785,0.0798981636964411,0,0.0304259634888438,0,217,MO
35729,75531,42344,78650,76324,0.910884715497215,0.902963978840718,0.0214951440006717,0.0366648940636458,0.00500993590640656,0.138884621293593,0.139575971731449,0.0755208333333333,0.0870229007633588,0.0782122905027933,0.0767859886311261,0.077459549934908,0.216145833333333,0.134351145038168,0,219,MO
23580,49364,42344,57679,49320,0.930534351145038,0.919932145886344,0.0166666666666667,0.0168363019508058,9.3299406276505e-4,0.086546349466776,0.0871288954453255,0.0254452926208651,0.0478589420654912,0.136363636363636,0.126697657460578,0.127558546929744,0.195928753180662,0.128463476070529,0.136363636363636,221,MO
11081,42758,42344,57679,43613,0.944589838462233,0.928165328038986,0.0102878801552206,0.0199440483710856,0.00667809764461691,0.0818763733639056,0.0782693242586291,0,0.235294117647059,0,0.135473392567116,0.137870685464268,0,0,0.189189189189189,223,MO
39265,65103,42344,68056,65282,0.929581051827327,0.921456768114096,0.00616324971348529,0.0228193047243092,0.00224118171399465,0.118904109589041,0.118819269782483,0,0.114955357142857,1,0.0766301369863014,0.0766977142699207,0.115702479338843,0.116071428571429,0,225,MO
1982,43536,42344,57679,43607,0.96619576185671,0.955095862764884,0.00252270433905146,0.0191725529767911,0,0.111749347258486,0.113048071843634,0.8,0,0.296456941497841,0.0433420365535248,0.0438457474907554,0,0.0263157894736842,0.0573966585614558,227,MO
18475,43573,42344,34211,44129,0.945764546684709,0.931204330175913,0.00189445196211096,0.0243031123139378,0.00368064952638701,0.0865907399988554,0.0879446640316206,0.114285714285714,0,0.0441176470588235,0.11783895152521,0.119042083236457,0,0.0356347438752784,0.838235294117647,229,MO
298018,52941,34977,61926,69534,0.462713661590911,0.446050238576193,0.438741955183915,0.0430645128817722,0.0350079525397795,0.436383677672466,0.441973655505488,0.113649400013766,0.203911485117656,0.435445221892073,0.0436485202723772,0.0413297124071887,0.100953706607114,0.124824684431978,0.087127384261478,510,MO
9469,55867,42344,57679,54303,0.925018481360228,0.890907170767768,0.0103495617277432,0.0554440806843384,0.00179533213644524,0.256878639114054,0.257942152678995,0,0.262857142857143,0.352941176470588,0.0373330288845759,0.0331910858226648,0,0.0895238095238095,0,001,MT
13090,52463,42344,30104,66571,0.292971734148205,0.26218487394958,0,0.0626432391138274,0.00213903743315508,0.218252933507171,0.243881118881119,0.0790960451977401,0.0134146341463415,0.678571428571429,0.0320730117340287,0.0358391608391608,0.085312188415457,0.0195121951219512,0,003,MT
7030,58507,42344,83625,62353,0.435277382645804,0.431152204836415,0.00796586059743954,0.0359886201991465,4.2674253200569e-4,0.23921568627451,0.241504453975586,0.410714285714286,0.0869565217391304,0,0.0705882352941176,0.0712636093698449,0,0,0,005,MT
6977,61679,42344,57679,64000,0.900673641966461,0.891500644976351,0.00272323348143901,0.0219291959294826,0.00358320194926186,0.175206874602164,0.177009646302251,0,0.0784313725490196,0,0.0407383831954169,0.0411575562700965,0.157894736842105,0,0,007,MT
10645,66780,42344,30694,68806,0.939314232033819,0.920150305307656,0.00469704086425552,0.0287458900892438,0.0045091592296853,0.247724772477248,0.24594180704441,0,0.22875816993464,0.645833333333333,0.0307030703070307,0.0313425216947422,0,0.0490196078431373,0,009,MT
1332,46486,42344,57679,47196,0.935435435435435,0.932432432432432,0,0.0112612612612613,0,0.166131621187801,0.166666666666667,0.0790960451977401,0,0.296456941497841,0.0401284109149278,0.0402576489533011,0.085312188415457,0,0.0573966585614558,011,MT
84423,61351,61086,54667,63635,0.854293261315044,0.835092332658162,0.0147590111699418,0.0504720277649456,0.00946424552550845,0.199731011341893,0.202975844314265,0.147672552166934,0.0795587890166628,0.39549436795995,0.0409999722692105,0.0397724854966596,0.0922953451043339,0.0427129781741375,0.0250312891113892,013,MT
