state,biden_pct,trump_pct,margin,eevp,votes,timestamp
AR,34.599999999999994,62.6,-28.000000000000007,99,1207944,2020-11-06T19:56:36Z
AR,34.599999999999994,62.5,-27.900000000000006,99,1211821,2020-11-07T14:58:48Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1216818,2020-11-07T14:59:54Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1218150,2020-11-09T15:03:37Z
AR,34.599999999999994,62.5,-27.900000000000006,99,1213153,2020-11-09T16:31:08Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209276,2020-11-09T16:56:39Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209279,2020-11-09T17:12:39Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209280,2020-11-09T20:17:36Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209326,2020-11-10T04:15:53Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209341,2020-11-10T18:32:46Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209360,2020-11-10T18:36:44Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209372,2020-11-10T21:50:44Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209373,2020-11-12T16:43:44Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209395,2020-11-12T17:34:48Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209402,2020-11-12T20:05:45Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209417,2020-11-12T21:54:52Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209422,2020-11-13T14:49:44Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209434,2020-11-13T15:00:49Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209456,2020-11-13T15:28:48Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209603,2020-11-13T16:29:49Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209619,2020-11-13T16:37:45Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209625,2020-11-13T17:23:46Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209635,2020-11-13T17:47:45Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209689,2020-11-13T18:12:49Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209750,2020-11-13T18:36:45Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209761,2020-11-13T19:43:49Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1209985,2020-11-13T20:04:43Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1210731,2020-11-13T20:07:43Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1210785,2020-11-13T20:29:44Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1210789,2020-11-13T20:42:45Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1210828,2020-11-13T20:57:43Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1211627,2020-11-13T21:30:48Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1211670,2020-11-13T23:02:48Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1211690,2020-11-13T23:19:44Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1211793,2020-11-14T00:02:44Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1211889,2020-11-15T18:05:04Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1211912,2020-11-16T15:24:46Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1212108,2020-11-16T15:33:45Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1212410,2020-11-16T15:39:46Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1212420,2020-11-16T15:41:45Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1212441,2020-11-16T15:46:46Z
AR,34.599999999999994,62.6,-28.000000000000007,99,1212497,2020-11-16T17:28:44Z
AR,34.599999999999994,62.5,-27.900000000000006,99,1213133,2020-11-16T17:34:42Z
AR,34.599999999999994,62.5,-27.900000000000006,99,1211894,2020-11-16T18:01:45Z
AR,34.599999999999994,62.5,-27.900000000000006,99,1211981,2020-11-16T18:27:56Z
AR,34.599999999999994,62.5,-27.900000000000006,99,1211984,2020-11-16T19:00:52Z
AR,34.599999999999994,62.5,-27.900000000000006,99,1212047,2020-11-16T19:22:49Z
AR,34.599999999999994,62.5,-27.900000000000006,99,1212065,2020-11-16T20:56:43Z
AR,34.599999999999994,62.5,-27.900000000000006,99,1212124,2020-11-16T22:52:43Z
AR,34.599999999999994,62.5,-27.900000000000006,99,1212227,2020-11-16T23:17:44Z
AR,34.8,62.4,-27.6,99,1216715,2020-11-17T02:41:44Z
AR,34.8,62.4,-27.6,99,1216745,2020-11-17T15:09:56Z
AR,34.8,62.4,-27.6,99,1216811,2020-11-17T15:17:44Z
AR,34.8,62.4,-27.6,99,1216847,2020-11-17T16:41:49Z
AR,34.8,62.4,-27.6,99,1217008,2020-11-17T16:58:48Z
AR,34.8,62.4,-27.6,99,1217037,2020-11-17T19:40:41Z
AR,34.8,62.4,-27.6,99,1217063,2020-11-17T20:00:47Z
AR,34.8,62.4,-27.6,99,1217066,2020-11-17T20:10:45Z
AR,34.8,62.4,-27.6,99,1217110,2020-11-17T21:00:55Z
AR,34.8,62.4,-27.6,99,1217120,2020-11-17T21:30:51Z
AR,34.8,62.4,-27.6,99,1217185,2020-11-17T23:10:53Z
AR,34.8,62.4,-27.6,99,1217190,2020-11-18T00:30:51Z
AR,34.8,62.4,-27.6,99,1217198,2020-11-18T15:20:40Z
AR,34.8,62.4,-27.6,99,1217232,2020-11-18T15:40:43Z
AR,34.8,62.4,-27.6,99,1217263,2020-11-18T15:50:42Z
AR,34.8,62.4,-27.6,99,1217300,2020-11-18T16:30:48Z
AR,34.8,62.4,-27.6,99,1217330,2020-11-18T17:40:45Z
AR,34.8,62.4,-27.6,99,1217611,2020-11-19T16:40:41Z
AR,34.8,62.4,-27.6,99,1217613,2020-11-19T17:50:41Z
AR,34.8,62.4,-27.6,99,1217612,2020-11-19T23:04:25Z
AR,34.8,62.4,-27.6,99,1218851,2020-11-19T18:15:35Z
AR,34.8,62.4,-27.6,99,1217613,2020-11-20T19:20:44Z
AR,34.8,62.4,-27.6,99,1217741,2020-11-23T19:30:44Z
AR,34.8,62.4,-27.6,99,1217775,2020-11-24T16:20:40Z
AR,34.8,62.4,-27.6,100,1219014,2020-11-24T20:30:39Z
AR,34.8,62.4,-27.6,100,1219069,2020-11-30T18:03:50Z
AZ,48,50.5,-2.5,3,104866,2020-11-04T03:03:36Z
AZ,56.599999999999994,42.1,14.499999999999993,23,730299,2020-11-04T03:05:47Z
AZ,55.00000000000001,43.7,11.300000000000004,69,2203485,2020-11-04T03:06:25Z
AZ,54.900000000000006,43.8,11.100000000000009,70,2234553,2020-11-04T03:08:46Z
AZ,54.1,44.6,9.5,72,2304343,2020-11-04T03:10:54Z
AZ,53.900000000000006,44.800000000000004,9.100000000000001,73,2329555,2020-11-04T03:13:47Z
AZ,53.900000000000006,44.9,9.000000000000007,73,2331561,2020-11-04T03:14:48Z
AZ,53.900000000000006,44.800000000000004,9.100000000000001,73,2331651,2020-11-04T03:16:33Z
AZ,53.800000000000004,44.800000000000004,9,73,2332883,2020-11-04T03:17:55Z
AZ,53.900000000000006,44.7,9.200000000000003,73,2346888,2020-11-04T03:18:15Z
AZ,53.800000000000004,44.800000000000004,9,74,2383450,2020-11-04T03:22:32Z
AZ,53.7,45,8.700000000000003,75,2396381,2020-11-04T03:24:23Z
AZ,53.7,45,8.700000000000003,75,2396411,2020-11-04T03:31:35Z
AZ,53.7,45,8.700000000000003,75,2397005,2020-11-04T03:34:13Z
AZ,53.7,45,8.700000000000003,75,2397263,2020-11-04T03:37:56Z
AZ,53.7,45,8.700000000000003,75,2398824,2020-11-04T03:57:01Z
AZ,53.7,45,8.700000000000003,75,2400954,2020-11-04T04:03:37Z
AZ,53.6,45,8.600000000000001,75,2402922,2020-11-04T04:04:48Z
AZ,53.6,45,8.600000000000001,75,2403384,2020-11-04T04:05:29Z
AZ,53.6,45,8.600000000000001,75,2404551,2020-11-04T04:07:29Z
AZ,53.6,45.1,8.5,75,2408896,2020-11-04T04:23:33Z
AZ,53.5,45.1,8.399999999999999,75,2410178,2020-11-04T04:26:30Z
AZ,53.6,45,8.600000000000001,76,2420394,2020-11-04T04:38:07Z
AZ,53.1,45.6,7.5,78,2483748,2020-11-04T05:53:27Z
AZ,53.1,45.6,7.5,78,2483894,2020-11-04T05:57:55Z
AZ,52.800000000000004,45.800000000000004,7,78,2502286,2020-11-04T06:01:59Z
AZ,52.6,46,6.600000000000001,79,2521845,2020-11-04T06:04:42Z
AZ,52.6,46.1,6.5,79,2533873,2020-11-04T06:07:45Z
AZ,52.5,46.1,6.399999999999999,79,2536236,2020-11-04T06:17:33Z
AZ,52.5,46.1,6.399999999999999,79,2537774,2020-11-04T06:34:40Z
AZ,52.400000000000006,46.300000000000004,6.100000000000001,80,2550854,2020-11-04T06:43:46Z
AZ,52.400000000000006,46.300000000000004,6.100000000000001,80,2552808,2020-11-04T06:48:46Z
AZ,52.400000000000006,46.300000000000004,6.100000000000001,80,2552842,2020-11-04T06:52:30Z
AZ,52.300000000000004,46.300000000000004,6,80,2567895,2020-11-04T07:20:03Z
AZ,52.300000000000004,46.300000000000004,6,80,2567903,2020-11-04T07:20:41Z
AZ,51.9,46.7,5.199999999999996,82,2623219,2020-11-04T07:30:48Z
AZ,51.800000000000004,46.9,4.900000000000006,82,2638624,2020-11-04T07:33:40Z
AZ,51.800000000000004,46.800000000000004,5,82,2639559,2020-11-04T07:39:40Z
AZ,51,47.599999999999994,3.4000000000000057,99,2766463,2020-11-04T14:44:09Z
AZ,51,47.599999999999994,3.4000000000000057,86,2766673,2020-11-04T18:51:42Z
AZ,51,47.599999999999994,3.4000000000000057,86,2766739,2020-11-04T19:39:52Z
AZ,51,47.599999999999994,3.4000000000000057,86,2767524,2020-11-04T20:27:42Z
AZ,51,47.599999999999994,3.4000000000000057,86,2773138,2020-11-05T00:41:41Z
AZ,50.7,47.9,2.8000000000000043,86,2848675,2020-11-05T02:02:47Z
AZ,50.5,48.1,2.3999999999999986,86,2910677,2020-11-05T07:40:12Z
AZ,50.5,48.1,2.3999999999999986,86,2912613,2020-11-05T19:13:40Z
AZ,50.5,48.1,2.3999999999999986,86,2913245,2020-11-05T19:45:35Z
AZ,50.5,48.1,2.3999999999999986,86,2913429,2020-11-05T19:49:34Z
AZ,50.5,48.1,2.3999999999999986,86,2914614,2020-11-05T20:51:36Z
AZ,50.5,48.1,2.3999999999999986,86,2918839,2020-11-05T22:57:35Z
AZ,50.4,48.199999999999996,2.200000000000003,86,2926841,2020-11-05T23:06:37Z
AZ,50.4,48.3,2.1000000000000014,86,2932674,2020-11-06T00:14:38Z
AZ,50.3,48.3,2,86,2934297,2020-11-06T00:34:35Z
AZ,50.3,48.3,2,86,2939466,2020-11-06T00:37:43Z
AZ,50.3,48.3,2,87,2945456,2020-11-06T00:53:35Z
AZ,50.2,48.3,1.9000000000000057,87,2973800,2020-11-06T00:56:36Z
AZ,50.2,48.3,1.9000000000000057,87,2974062,2020-11-06T01:11:35Z
AZ,50.3,48.3,2,88,2976285,2020-11-06T01:13:36Z
AZ,50.3,48.3,2,88,2978242,2020-11-06T01:27:35Z
AZ,50.1,48.5,1.6000000000000014,90,3053556,2020-11-06T02:01:44Z
AZ,50.1,48.5,1.6000000000000014,90,3054736,2020-11-06T03:35:42Z
AZ,50.1,48.5,1.6000000000000014,90,3060449,2020-11-06T05:27:48Z
AZ,50,48.6,1.3999999999999986,92,3122238,2020-11-06T16:01:42Z
AZ,50,48.6,1.3999999999999986,92,3123624,2020-11-06T16:09:38Z
AZ,50,48.6,1.3999999999999986,93,3123624,2020-11-06T16:33:32Z
AZ,49.9,48.6,1.2999999999999972,93,3127581,2020-11-06T19:23:36Z
AZ,49.9,48.6,1.2999999999999972,93,3128667,2020-11-06T19:48:35Z
AZ,49.9,48.6,1.2999999999999972,94,3135333,2020-11-06T20:27:36Z
AZ,49.9,48.6,1.2999999999999972,94,3136364,2020-11-06T22:16:38Z
AZ,49.9,48.6,1.2999999999999972,94,3141210,2020-11-06T23:04:37Z
AZ,49.9,48.6,1.2999999999999972,94,3150091,2020-11-06T23:13:05Z
AZ,49.9,48.6,1.2999999999999972,94,3150295,2020-11-06T23:13:36Z
AZ,49.9,48.6,1.2999999999999972,94,3152467,2020-11-06T23:42:34Z
AZ,49.8,48.699999999999996,1.1000000000000014,94,3155443,2020-11-07T00:27:35Z
AZ,49.8,48.699999999999996,1.1000000000000014,94,3156055,2020-11-07T01:24:38Z
AZ,49.7,48.8,0.9000000000000057,96,3227987,2020-11-07T02:01:44Z
AZ,49.6,48.699999999999996,0.9000000000000057,97,3235450,2020-11-07T02:02:26Z
AZ,49.5,48.699999999999996,0.8000000000000043,97,3242445,2020-11-07T15:37:37Z
AZ,49.5,48.699999999999996,0.8000000000000043,97,3244195,2020-11-07T15:53:37Z
AZ,49.5,48.9,0.6000000000000014,97,3284602,2020-11-07T16:01:45Z
AZ,49.5,48.9,0.6000000000000014,97,3284905,2020-11-07T20:01:48Z
AZ,49.5,48.9,0.6000000000000014,97,3285927,2020-11-07T21:27:39Z
AZ,49.5,48.9,0.6000000000000014,97,3293046,2020-11-08T01:02:42Z
AZ,49.5,48.9,0.6000000000000014,97,3295325,2020-11-08T02:19:59Z
AZ,49.5,48.9,0.6000000000000014,97,3295569,2020-11-08T17:37:42Z
AZ,49.5,48.9,0.6000000000000014,97,3298607,2020-11-08T19:29:36Z
AZ,49.5,48.9,0.6000000000000014,97,3305469,2020-11-08T23:01:47Z
AZ,49.5,48.9,0.6000000000000014,97,3308722,2020-11-08T23:29:43Z
AZ,49.5,49,0.5,98,3322208,2020-11-08T23:34:40Z
AZ,49.5,49,0.5,98,3322535,2020-11-09T00:48:39Z
AZ,49.5,49,0.5,98,3322568,2020-11-09T18:02:37Z
AZ,49.5,49,0.5,98,3322659,2020-11-09T18:08:43Z
AZ,49.5,49,0.5,98,3322804,2020-11-09T18:17:37Z
AZ,49.5,49,0.5,98,3323228,2020-11-09T18:32:35Z
AZ,49.5,49,0.5,98,3324015,2020-11-09T21:05:46Z
AZ,49.4,49,0.3999999999999986,98,3327452,2020-11-09T22:22:36Z
AZ,49.4,49,0.3999999999999986,98,3328043,2020-11-09T23:54:39Z
AZ,49.4,49,0.3999999999999986,98,3328462,2020-11-10T00:29:36Z
AZ,49.4,49,0.3999999999999986,98,3328643,2020-11-10T00:45:36Z
AZ,49.4,49,0.3999999999999986,98,3335040,2020-11-10T02:01:42Z
AZ,49.4,49,0.3999999999999986,98,3335055,2020-11-10T20:11:44Z
AZ,49.5,49,0.5,98,3340535,2020-11-10T21:39:45Z
AZ,49.4,49,0.3999999999999986,98,3341449,2020-11-10T23:18:55Z
AZ,49.4,49,0.3999999999999986,98,3341513,2020-11-11T00:03:45Z
AZ,49.4,49,0.3999999999999986,98,3342739,2020-11-11T00:37:43Z
AZ,49.4,49,0.3999999999999986,98,3342741,2020-11-11T00:48:42Z
AZ,49.4,49,0.3999999999999986,98,3343125,2020-11-11T00:57:45Z
AZ,49.4,49,0.3999999999999986,98,3343467,2020-11-11T01:46:47Z
AZ,49.4,49,0.3999999999999986,98,3348758,2020-11-11T02:01:56Z
AZ,49.4,49,0.3999999999999986,99,3353724,2020-11-11T23:10:45Z
AZ,49.4,49.1,0.29999999999999716,99,3366867,2020-11-12T03:16:53Z
AZ,49.4,49.1,0.29999999999999716,99,3366994,2020-11-12T17:25:45Z
AZ,49.4,49.1,0.29999999999999716,99,3366995,2020-11-12T21:21:44Z
AZ,49.4,49.1,0.29999999999999716,99,3372584,2020-11-12T21:39:43Z
AZ,49.4,49.1,0.29999999999999716,99,3373706,2020-11-13T00:28:52Z
AZ,49.4,49.1,0.29999999999999716,99,3377763,2020-11-13T04:12:06Z
AZ,49.4,49.1,0.29999999999999716,99,3381444,2020-11-13T18:14:44Z
AZ,49.4,49.1,0.29999999999999716,99,3381446,2020-11-13T21:39:43Z
AZ,49.4,49.1,0.29999999999999716,99,3381870,2020-11-14T00:02:49Z
AZ,49.4,49.1,0.29999999999999716,99,3383518,2020-11-14T00:50:52Z
AZ,49.4,49.1,0.29999999999999716,99,3384972,2020-11-14T00:59:48Z
AZ,49.4,49.1,0.29999999999999716,99,3385322,2020-11-14T23:55:57Z
AZ,49.4,49.1,0.29999999999999716,99,3385747,2020-11-15T01:30:58Z
AZ,49.4,49.1,0.29999999999999716,99,3385845,2020-11-16T18:46:44Z
AZ,49.4,49.1,0.29999999999999716,99,3385294,2020-11-19T15:57:30Z
AZ,49.4,49.1,0.29999999999999716,100,3385845,2020-11-20T14:19:13Z
AZ,49.4,49.1,0.29999999999999716,100,3385978,2020-11-30T21:08:22Z
AZ,49.4,49.1,0.29999999999999716,100,3387326,2020-11-30T21:10:56Z
AZ,49.4,49.1,0.29999999999999716,100,3385294,2020-11-30T22:46:56Z
CA,58.3,39.5,18.799999999999997,0,5305,2020-11-04T04:11:07Z
CA,82,16.5,65.5,1,231201,2020-11-04T04:13:01Z
CA,76.5,21.8,54.7,2,331266,2020-11-04T04:13:33Z
CA,69.6,28.7,40.89999999999999,4,642538,2020-11-04T04:16:17Z
CA,63.800000000000004,34.4,29.400000000000006,9,1412427,2020-11-04T04:17:37Z
CA,63.800000000000004,34.4,29.400000000000006,9,1412430,2020-11-04T04:18:49Z
CA,65.8,32.4,33.4,11,1800603,2020-11-04T04:22:42Z
CA,65.8,32.4,33.4,11,1800605,2020-11-04T04:23:21Z
CA,68.30000000000001,29.9,38.40000000000001,14,2241957,2020-11-04T04:23:50Z
CA,71.39999999999999,26.900000000000002,44.499999999999986,36,5848667,2020-11-04T04:25:00Z
CA,71.89999999999999,26.400000000000002,45.499999999999986,39,6352519,2020-11-04T04:26:07Z
CA,70.19999999999999,28.000000000000004,42.19999999999999,45,7365710,2020-11-04T04:26:26Z
CA,70.19999999999999,28.000000000000004,42.19999999999999,45,7365786,2020-11-04T04:27:33Z
CA,70.19999999999999,28.000000000000004,42.19999999999999,45,7365836,2020-11-04T04:29:26Z
CA,69.89999999999999,28.299999999999997,41.599999999999994,46,7527288,2020-11-04T04:31:22Z
CA,69.89999999999999,28.299999999999997,41.599999999999994,46,7527311,2020-11-04T04:31:54Z
CA,70.19999999999999,28.1,42.09999999999999,48,7814144,2020-11-04T04:33:41Z
CA,70.19999999999999,28.1,42.09999999999999,48,7815090,2020-11-04T04:33:56Z
CA,70,28.199999999999996,41.800000000000004,49,7932880,2020-11-04T04:37:06Z
CA,69.39999999999999,28.799999999999997,40.599999999999994,51,8315467,2020-11-04T04:39:33Z
CA,69.19999999999999,28.999999999999996,40.19999999999999,52,8471564,2020-11-04T04:40:48Z
CA,69.19999999999999,28.999999999999996,40.19999999999999,52,8471566,2020-11-04T04:42:43Z
CA,69.19999999999999,28.999999999999996,40.19999999999999,52,8471656,2020-11-04T04:44:44Z
CA,69.3,28.9,40.4,53,8584235,2020-11-04T04:45:07Z
CA,69.3,28.9,40.4,53,8584247,2020-11-04T04:47:41Z
CA,68.89999999999999,29.299999999999997,39.599999999999994,58,9436247,2020-11-04T04:50:59Z
CA,68.5,29.7,38.8,59,9630411,2020-11-04T04:51:08Z
CA,68.4,29.799999999999997,38.60000000000001,60,9691456,2020-11-04T04:54:01Z
CA,68.4,29.799999999999997,38.60000000000001,60,9691585,2020-11-04T04:56:05Z
CA,68.60000000000001,29.7,38.900000000000006,60,9783862,2020-11-04T04:57:52Z
CA,68.60000000000001,29.7,38.900000000000006,60,9785519,2020-11-04T05:00:50Z
CA,68.5,29.7,38.8,60,9801015,2020-11-04T05:03:07Z
CA,68.5,29.7,38.8,60,9808310,2020-11-04T05:09:19Z
CA,68.5,29.7,38.8,61,9862796,2020-11-04T05:18:47Z
CA,68.5,29.7,38.8,61,9862819,2020-11-04T05:21:28Z
CA,68.5,29.799999999999997,38.7,61,9882281,2020-11-04T05:25:28Z
CA,68.5,29.799999999999997,38.7,61,9882317,2020-11-04T05:25:50Z
CA,68.4,29.799999999999997,38.60000000000001,61,9919692,2020-11-04T05:28:48Z
CA,68.4,29.799999999999997,38.60000000000001,61,9919803,2020-11-04T05:30:22Z
CA,68.4,29.799999999999997,38.60000000000001,61,9919837,2020-11-04T05:30:54Z
CA,68.30000000000001,29.9,38.40000000000001,61,9943479,2020-11-04T05:31:37Z
CA,68.10000000000001,30.099999999999998,38.000000000000014,62,10072480,2020-11-04T05:32:16Z
CA,68.10000000000001,30.099999999999998,38.000000000000014,62,10072505,2020-11-04T05:32:58Z
CA,68.10000000000001,30.099999999999998,38.000000000000014,62,10072506,2020-11-04T05:36:14Z
CA,68,30.099999999999998,37.900000000000006,62,10109691,2020-11-04T05:38:12Z
CA,68,30.099999999999998,37.900000000000006,62,10114608,2020-11-04T05:44:54Z
CA,68,30.099999999999998,37.900000000000006,62,10114631,2020-11-04T05:45:05Z
CA,68,30.099999999999998,37.900000000000006,62,10116488,2020-11-04T05:46:48Z
CA,68,30.099999999999998,37.900000000000006,62,10139811,2020-11-04T05:48:29Z
CA,68,30.099999999999998,37.900000000000006,63,10150780,2020-11-04T05:51:56Z
CA,68,30.099999999999998,37.900000000000006,63,10152788,2020-11-04T05:53:03Z
CA,68,30.099999999999998,37.900000000000006,63,10155734,2020-11-04T05:58:57Z
CA,67.7,30.4,37.300000000000004,63,10261928,2020-11-04T06:06:40Z
CA,67.7,30.4,37.300000000000004,63,10263129,2020-11-04T06:07:13Z
CA,67.7,30.4,37.300000000000004,63,10263156,2020-11-04T06:07:44Z
CA,67.7,30.4,37.300000000000004,63,10275375,2020-11-04T06:10:54Z
CA,67.7,30.4,37.300000000000004,63,10275458,2020-11-04T06:11:41Z
CA,67.30000000000001,30.8,36.500000000000014,66,10691369,2020-11-04T06:16:50Z
CA,67.30000000000001,30.8,36.500000000000014,66,10691419,2020-11-04T06:17:27Z
CA,67.30000000000001,30.8,36.500000000000014,66,10692102,2020-11-04T06:18:41Z
CA,67.30000000000001,30.8,36.500000000000014,66,10692175,2020-11-04T06:20:04Z
CA,67.30000000000001,30.8,36.500000000000014,66,10705161,2020-11-04T06:20:49Z
CA,67.30000000000001,30.8,36.500000000000014,66,10709956,2020-11-04T06:23:34Z
CA,67.30000000000001,30.8,36.500000000000014,66,10717754,2020-11-04T06:25:11Z
CA,67.30000000000001,30.9,36.40000000000001,66,10776429,2020-11-04T06:30:24Z
CA,67.30000000000001,30.9,36.40000000000001,66,10776670,2020-11-04T06:30:39Z
CA,67.30000000000001,30.9,36.40000000000001,66,10776857,2020-11-04T06:30:57Z
CA,67.30000000000001,30.9,36.40000000000001,66,10776859,2020-11-04T06:33:06Z
CA,67,31.2,35.8,67,10868253,2020-11-04T06:33:51Z
CA,67,31.2,35.8,67,10880759,2020-11-04T06:34:58Z
CA,67,31.2,35.8,67,10880761,2020-11-04T06:36:00Z
CA,67,31.2,35.8,67,10880762,2020-11-04T06:37:23Z
CA,66.9,31.3,35.60000000000001,67,10921700,2020-11-04T06:42:38Z
CA,66.9,31.3,35.60000000000001,67,10927632,2020-11-04T06:45:20Z
CA,66.9,31.3,35.60000000000001,67,10927778,2020-11-04T06:45:44Z
CA,66.9,31.3,35.60000000000001,67,10928506,2020-11-04T06:45:56Z
CA,66.9,31.3,35.60000000000001,67,10928511,2020-11-04T06:46:28Z
CA,66.9,31.3,35.60000000000001,67,10928512,2020-11-04T06:46:52Z
CA,66.9,31.3,35.60000000000001,67,10930542,2020-11-04T06:48:59Z
CA,66.9,31.3,35.60000000000001,67,10932491,2020-11-04T06:49:25Z
CA,66.9,31.3,35.60000000000001,67,10939277,2020-11-04T06:49:42Z
CA,66.9,31.3,35.60000000000001,68,10957819,2020-11-04T06:50:13Z
CA,66.9,31.3,35.60000000000001,68,10957854,2020-11-04T06:52:07Z
CA,66.8,31.4,35.4,68,10997811,2020-11-04T06:52:45Z
CA,66.8,31.4,35.4,68,10997830,2020-11-04T06:53:17Z
CA,66.8,31.4,35.4,68,10998086,2020-11-04T06:54:56Z
CA,66.8,31.4,35.4,68,11000058,2020-11-04T06:57:16Z
CA,66.8,31.4,35.4,68,11017081,2020-11-04T06:59:59Z
CA,66.5,31.7,34.8,68,11097066,2020-11-04T07:00:43Z
CA,66.4,31.8,34.60000000000001,69,11151736,2020-11-04T07:09:58Z
CA,66.4,31.8,34.60000000000001,69,11157531,2020-11-04T07:12:29Z
CA,66.4,31.8,34.60000000000001,69,11159167,2020-11-04T07:13:58Z
CA,66.4,31.8,34.60000000000001,69,11159347,2020-11-04T07:14:28Z
CA,66.4,31.8,34.60000000000001,69,11179206,2020-11-04T07:17:08Z
CA,66.3,31.8,34.5,69,11203890,2020-11-04T07:20:23Z
CA,66.3,31.900000000000002,34.39999999999999,69,11210050,2020-11-04T07:21:42Z
CA,66.3,31.8,34.5,69,11221083,2020-11-04T07:22:38Z
CA,66.3,31.900000000000002,34.39999999999999,69,11267250,2020-11-04T07:29:49Z
CA,66.2,32,34.2,70,11289217,2020-11-04T07:30:58Z
CA,66.2,32,34.2,70,11289235,2020-11-04T07:32:49Z
CA,66.2,32,34.2,70,11319841,2020-11-04T07:34:58Z
CA,66.2,32,34.2,70,11330001,2020-11-04T07:47:33Z
CA,66.10000000000001,32,34.10000000000001,70,11354553,2020-11-04T07:48:45Z
CA,66.10000000000001,32,34.10000000000001,70,11354555,2020-11-04T07:49:55Z
CA,66.10000000000001,32,34.10000000000001,70,11356226,2020-11-04T07:53:08Z
CA,66.10000000000001,32.1,34.00000000000001,70,11376318,2020-11-04T07:53:52Z
CA,66.10000000000001,32.1,34.00000000000001,70,11385784,2020-11-04T07:54:42Z
CA,66,32.1,33.9,70,11399003,2020-11-04T08:00:55Z
CA,66,32.1,33.9,70,11410386,2020-11-04T08:04:14Z
CA,65.9,32.2,33.7,70,11434364,2020-11-04T08:05:56Z
CA,65.9,32.2,33.7,70,11434365,2020-11-04T08:09:28Z
CA,65.9,32.2,33.7,70,11441827,2020-11-04T08:09:57Z
CA,65.9,32.2,33.7,70,11441852,2020-11-04T08:12:34Z
CA,65.9,32.2,33.7,71,11449895,2020-11-04T08:15:56Z
CA,65.9,32.2,33.7,71,11457970,2020-11-04T08:16:48Z
CA,65.8,32.2,33.599999999999994,71,11469700,2020-11-04T08:17:18Z
CA,65.8,32.4,33.4,71,11551663,2020-11-04T08:44:38Z
CA,65.8,32.4,33.4,71,11553959,2020-11-04T08:45:56Z
CA,65.8,32.4,33.4,71,11554838,2020-11-04T08:49:56Z
CA,65.7,32.4,33.300000000000004,71,11557142,2020-11-04T08:53:19Z
CA,65.7,32.5,33.2,72,11628787,2020-11-04T08:54:46Z
CA,65.60000000000001,32.5,33.10000000000001,72,11636584,2020-11-04T08:59:54Z
CA,65.60000000000001,32.6,33.00000000000001,72,11678462,2020-11-04T09:17:24Z
CA,65.60000000000001,32.6,33.00000000000001,72,11680531,2020-11-04T09:19:54Z
CA,65.5,32.6,32.9,72,11707092,2020-11-04T09:22:47Z
CA,65.5,32.6,32.9,72,11723649,2020-11-04T09:27:01Z
CA,65.5,32.7,32.8,72,11741482,2020-11-04T09:39:57Z
CA,65.4,32.7,32.7,72,11751450,2020-11-04T09:47:42Z
CA,65.4,32.7,32.7,72,11751475,2020-11-04T09:48:06Z
CA,65.4,32.7,32.7,72,11751533,2020-11-04T09:49:12Z
CA,65.4,32.7,32.7,72,11752178,2020-11-04T09:59:59Z
CA,65.4,32.7,32.7,72,11763791,2020-11-04T10:08:54Z
CA,65.4,32.7,32.7,72,11764642,2020-11-04T10:15:55Z
CA,65.4,32.7,32.7,73,11771035,2020-11-04T10:25:56Z
