county,office_type,district,state,fips,margin_votes_1,margin_pct_1,democratic_percent_1,republican_percent_1,democratic_votes_1,republican_votes_1,margin_votes_2,margin_pct_2,democratic_percent_2,republican_percent_2,democratic_votes_2,republican_votes_2
Madison,President,0,VA,113,-2602,-32.008857178004675,33.2,65.2,2698,5300,-2216,-31.958465532160368,31.8,63.7,2202,4418
Mathews,President,0,VA,115,-2076,-35.633367662203916,31.3,67,1825,3901,-1952,-36.88586545729403,29.5,66.4,1563,3515
Mecklenburg,President,0,VA,117,-2463,-15.199950629474204,42,57.2,6803,9266,-1712,-11.280226658759966,43.3,54.6,6571,8283
Middlesex,President,0,VA,119,-1705,-25.128960943257184,36.7,61.8,2491,4196,-1561,-26.04270937604271,35.2,61.2,2107,3668
Montgomery,President,0,VA,121,2589,5.7486067011568265,51.6,45.8,23218,20629,560,1.3116289963695984,46.9,45.6,20015,19455
Nelson,President,0,VA,125,-485,-5.206097037355088,46.4,51.7,4327,4812,-473,-5.735418940220686,44.6,50.3,3677,4150
New Kent,President,0,VA,127,-5010,-34.64011615847335,32,66.6,4621,9631,-4572,-37.58941050727616,29.1,66.7,3545,8117
Northampton,President,0,VA,131,712,10.57635175282234,54.5,43.9,3667,2955,569,9.2761656341702,53.1,43.8,3255,2686
Northumberland,President,0,VA,133,-1233,-15.777351247600768,41.6,57.4,3252,4485,-2259,-27.629647749510763,34.6,62.2,2830,5089
Nottoway,President,0,VA,135,-1056,-14.919468776490534,42,56.9,2971,4027,-883,-13.145749590591038,42.1,55.3,2829,3712
Orange,President,0,VA,137,-4431,-21.36245299392537,38.5,59.9,7995,12426,-4556,-26.554758990499504,34.7,61.3,5955,10511
Page,President,0,VA,139,-6338,-50.647275051941826,24,74.7,3007,9345,-5310,-49.79836818906499,23.6,73.4,2514,7824
Patrick,President,0,VA,141,-5531,-58.01342563457101,20.5,78.5,1954,7485,-4686,-55.20084815643774,20.8,76,1768,6454
Pittsylvania,President,0,VA,143,-13636,-39.83989248254302,29.6,69.4,10115,23751,-12547,-39.5966800265093,29,68.6,9195,21742
Powhatan,President,0,VA,145,-8735,-44.272681196148,27,71.2,5320,14055,-7818,-46.55234012147196,24.2,70.7,4057,11875
Prince Edward,President,0,VA,147,539,5.629830791727596,51.9,46.3,4973,4434,491,5.387907385054318,50.4,45,4590,4099
Prince George,President,0,VA,149,-3000,-17.209729233593393,40.7,58,7103,10103,-2738,-16.964064436183396,39.8,56.7,6419,9157
Prince William,President,0,VA,153,61641,27.02888764163188,62.6,35.6,142863,81222,29028,20.03948803622958,57.4,37.3,83093,54065
Pulaski,President,0,VA,155,-7202,-41.447974217311234,28.3,69.8,4925,12127,-6144,-40.65643197458973,27.6,68.3,4170,10314
Rappahannock,President,0,VA,157,-716,-14.383286460425873,42.1,56.5,2096,2812,-791,-17.7992799279928,39.2,57,1741,2532
Richmond,President,0,VA,159,-1034,-25.20721599219893,36.9,62.1,1513,2547,-866,-23.719528896192823,36.9,60.6,1347,2213
Roanoke,President,0,VA,161,-12467,-21.801552881925016,38.1,59.9,21801,34268,-14070,-28.05639195198309,33.5,61.5,16787,30857
Rockbridge,President,0,VA,163,-4002,-32.34462135294593,33,65.4,4086,8088,-3165,-29.62096396817969,32.8,62.4,3506,6671
Rockingham,President,0,VA,165,-17705,-40.412225240236474,28.9,69.3,12644,30349,-15908,-43.54061747317714,25.6,69.2,9361,25269
Russell,President,0,VA,167,-8506,-63.544001195278646,17.7,81.3,2373,10879,-7188,-58.94218942189422,19.1,78,2328,9516
Scott,President,0,VA,169,-7371,-67.81672646977643,15.6,83.4,1692,9063,-6663,-66.26553953257086,15.7,82,1579,8242
Shenandoah,President,0,VA,171,-9627,-40.647694646174635,28.9,69.5,6836,16463,-8809,-43.319400049176295,25.9,69.2,5269,14078
Smyth,President,0,VA,173,-7955,-56.27475947934352,21.3,77.6,3008,10963,-7086,-55.251461988304094,20.7,76,2661,9747
Southampton,President,0,VA,175,-1761,-17.995095033721643,40.6,58.6,3969,5730,-1440,-16.230838593327324,40.5,56.8,3595,5035
Spotsylvania,President,0,VA,177,-5104,-6.776690521396232,45.6,52.3,34307,39411,-10415,-16.775928998276502,39,55.8,24204,34619
Stafford,President,0,VA,179,2609,3.2766091051805337,50.5,47.3,40245,37636,-5961,-9.121652639632746,42.7,51.8,27879,33840
Surry,President,0,VA,181,372,8.32028628942071,53.6,45.3,2397,2025,284,7.142857142857143,52,44.9,2069,1785
Sussex,President,0,VA,183,608,11.949685534591195,55.6,43.6,2827,2219,819,16.26290706910246,57.1,40.8,2874,2055
Tazewell,President,0,VA,185,-13526,-67.17989470547333,15.9,83.1,3205,16731,-12265,-66.31522032981887,15.7,82,2895,15160
Warren,President,0,VA,187,-7466,-35.30524424268218,31.2,66.5,6603,14069,-6597,-37.080546343656906,29,66.1,5165,11762
Washington,President,0,VA,191,-15062,-52.508279588635176,23.1,75.6,6617,21679,-13761,-53.513513513513516,21.6,75.1,5548,19309
Westmoreland,President,0,VA,193,-817,-8.225108225108226,45.3,53.5,4501,5318,-608,-7.33325292485828,44.9,52.2,3723,4331
Wise,President,0,VA,195,-10256,-61.72735479987963,18.7,80.4,3110,13366,-9296,-62.01053965712761,17.9,79.9,2687,11983
Wythe,President,0,VA,197,-8590,-56.99309978768577,20.9,77.8,3143,11733,-7279,-54.93584905660377,20.9,75.8,2765,10044
York,President,0,VA,199,-2558,-6.594993167813958,45.6,52.2,17683,20241,-5834,-17.1275908637191,38.1,55.3,12989,18823
Adams,President,0,WA,001,-2093,-35.70453770044354,30.9,66.6,1814,3907,-1622,-39.74516049987748,27.4,67.1,1118,2740
Asotin,President,0,WA,003,-3069,-25.679859425989456,35.6,61.2,4250,7319,-2594,-26.786451879388682,32.2,59,3118,5712
Benton,President,0,WA,005,-21659,-21.02142032164452,37.6,58.6,38706,60365,-20421,-26.55284954555502,32.7,59.3,25173,45594
Chelan,President,0,WA,007,-3397,-7.844178635754861,44.7,52.5,19349,22746,-4300,-15.684844063468903,39.3,55,10770,15070
Clallam,President,0,WA,009,1659,3.3675706398181227,50.2,46.8,24721,23062,-531,-1.6098226466575716,45.9,47.6,15154,15685
Clark,President,0,WA,011,14021,5.091084701328598,51,45.9,140324,126303,107,0.05465206554161729,46.3,46.3,90697,90590
Columbia,President,0,WA,013,-1086,-43.52705410821643,26.8,70.3,668,1754,-968,-44.58774758175956,24.1,68.7,523,1491
Cowlitz,President,0,WA,015,-10486,-17.395487723954876,39.7,57.1,23938,34424,-6224,-13.68363196658239,39.2,52.9,17842,24066
Douglas,President,0,WA,017,-5144,-24.141167636568426,36.7,60.8,7811,12955,-3608,-31.46420162204587,31.4,62.9,3600,7208
Ferry,President,0,WA,019,-1285,-29.42523471490726,34,63.5,1486,2771,-1087,-30.53370786516854,30.6,61.2,1091,2178
Franklin,President,0,WA,021,-4699,-14.501296136279471,41.2,55.7,13340,18039,-3519,-17.095802565099106,38.1,55.2,7839,11358
Garfield,President,0,WA,023,-703,-47.21289456010746,24.6,71.8,366,1069,-565,-45.86038961038961,22.4,68.3,276,841
Grant,President,0,WA,025,-12945,-34.355095541401276,31.4,65.7,11819,24764,-10714,-37.91224345364473,27.5,65.4,7768,18482
Grays Harbor,President,0,WA,027,-2523,-6.563304804765745,45.1,51.7,17354,19877,-1891,-7.072860562537403,42.6,49.6,11378,13269
Island,President,0,WA,029,6467,11.992582290217895,54.2,42.2,29213,22746,2507,5.909251620506777,48.9,43,20766,18259
Jefferson,President,0,WA,031,10273,41.43675379154566,69.4,28,17204,6931,6570,32.6865671641791,62.5,29.8,12556,5986
King,President,0,WA,033,638143,52.717002049554445,75,22.2,907310,269167,459368,50.43438736175964,72.1,21.7,657149,197781
Kitsap,President,0,WA,035,28714,18.096450539477665,56.9,38.8,90277,61563,13799,11.63245521601686,51.1,39.4,60561,46762
Kittitas,President,0,WA,037,-2684,-10.180549233803672,43.3,53.5,11421,14105,-2655,-14.481291589396749,39.2,53.7,7190,9845
Klickitat,President,0,WA,039,-1278,-9.424778761061948,43.9,53.4,5959,7237,-1609,-16.32011360178517,38.4,54.7,3781,5390
Lewis,President,0,WA,041,-14871,-32.82129378269218,32,64.9,14520,29391,-9037,-36.155231046209245,28.9,65.1,7236,16273
Lincoln,President,0,WA,043,-3437,-48.86961467368122,24.4,73.2,1713,5150,-2857,-50.19325368938861,21.7,71.9,1238,4095
Mason,President,0,WA,045,-1441,-3.8629600836393854,46.3,50.2,17269,18710,-1667,-6.003529369395325,42.8,48.8,11872,13539
Okanogan,President,0,WA,047,-2940,-13.81449111925571,41.8,55.6,8900,11840,-2325,-21.34398237400165,36.5,57.9,3980,6305
Pacific,President,0,WA,049,-159,-1.1305460750853242,48.3,49.4,6794,6953,-741,-6.9466579169400955,43.1,50,4597,5338
Pend Oreille,President,0,WA,051,-3135,-36.65380568221676,30.3,67,2593,5728,-2432,-35.827931644077786,28.5,64.3,1932,4364
Pierce,President,0,WA,053,51776,11.156673080776848,53.8,42.6,249506,197730,24260,7.520335284197996,49.7,42.2,160306,136046
San Juan,President,0,WA,055,6668,50.5266348412518,73.7,23.2,9725,3057,4402,41.571442062517704,66.6,25,7053,2651
Skagit,President,0,WA,057,5490,7.477221034280811,52.1,44.6,38252,32762,1746,3.184330032281009,47.6,44.4,26076,24330
Skamania,President,0,WA,059,-693,-9.477571115973742,43.7,53.1,3192,3885,-703,-12.582781456953642,39.5,52.1,2207,2910
Snohomish,President,0,WA,061,90300,20.579039006736615,58.5,37.9,256728,166428,51510,16.64318763408897,54.3,37.6,167943,116433
Spokane,President,0,WA,063,-12811,-4.336391023254239,46,50.3,135765,148576,-17256,-8.292924390021193,41.6,49.9,86590,103846
Stevens,President,0,WA,065,-11969,-42.09989447766444,27.6,69.7,7839,19808,-6711,-40.82613456624893,26.5,67.3,4348,11059
Thurston,President,0,WA,067,31331,18.634541496663374,57.5,38.8,96608,65277,18796,15.368639667705088,53.2,37.8,65015,46219
Wahkiakum,President,0,WA,069,-576,-19.322375041932236,39.1,58.4,1165,1741,-504,-21.603086155165023,35.3,56.9,824,1328
Walla Walla,President,0,WA,071,-2710,-8.6689485301174,43.8,52.5,13690,16400,-3225,-16.35561415965108,38.3,54.6,7550,10775
Whatcom,President,0,WA,073,33171,23.92944741018612,60.4,36.4,83660,50489,19155,17.69956478752206,54.9,37.2,59402,40247
Whitman,President,0,WA,075,2117,10.02082741645366,52.9,42.9,11184,9067,59,0.48647757255936674,45.5,45,5521,5462
Yakima,President,0,WA,077,-7376,-7.66791762394353,44.9,52.6,43179,50555,-11109,-15.36387021823915,39.4,54.8,28484,39593
Barbour,President,0,WV,001,-3659,-54.800059907143925,21.8,76.6,1457,5116,-3296,-54.71447543160691,20.1,74.9,1213,4509
Berkeley,President,0,WV,003,-16093,-31.227321237993596,33.3,64.6,17186,33279,-15923,-37.22936637830255,28.7,66,12287,28210
Boone,President,0,WV,005,-4775,-52.98490901020861,22.6,75.6,2041,6816,-4700,-54.310145597411605,20.6,74.9,1783,6483
Braxton,President,0,WV,007,-2663,-47.01624293785311,25.7,72.7,1457,4120,-2201,-43.472249654355124,26,69.4,1315,3516
Brooke,President,0,WV,009,-4598,-43.1493993993994,27.7,70.8,2947,7545,-4025,-42.19077568134172,26.7,68.9,2549,6574
Cabell,President,0,WV,011,-6727,-18.0058886509636,40.1,58.1,14994,21721,-8342,-25.509923243937493,34.6,60.1,11306,19648
Calhoun,President,0,WV,013,-1796,-60.45102659037361,19.1,79.6,568,2364,-1567,-60.17665130568356,17.5,77.7,456,2023
Clay,President,0,WV,015,-2038,-60.56463595839524,19,79.6,641,2679,-1723,-58.24881676808654,19.1,77.4,566,2289
Doddridge,President,0,WV,017,-2184,-70.42889390519187,14,84.5,435,2619,-1987,-70.31139419674452,12.7,83.1,360,2347
Fayette,President,0,WV,019,-6517,-38.64903332937967,30,68.7,5063,11580,-6017,-39.619411338644895,28,67.6,4246,10263
Gilmer,President,0,WV,021,-1413,-53.08039068369647,22.5,75.6,599,2012,-1352,-53.48101265822785,21.2,74.7,537,1889
Grant,President,0,WV,023,-4264,-77.40061717190052,11,88.4,607,4871,-3828,-77.41152679474216,10.3,87.7,510,4338
Greenbrier,President,0,WV,025,-6270,-39.5583596214511,29.4,68.9,4655,10925,-5756,-41.161327231121284,26.8,67.9,3743,9499
Hampshire,President,0,WV,027,-6094,-60.4203846916518,19.2,79.6,1939,8033,-5070,-59.249737057379924,18.4,77.7,1576,6646
Hancock,President,0,WV,029,-6016,-43.594202898550726,27.5,71.1,3790,9806,-5623,-44.478721721246636,25.7,70.2,3247,8870
Hardy,President,0,WV,031,-3478,-54.93602906333913,21.8,76.7,1381,4859,-3295,-54.71604118233145,20.7,75.5,1249,4544
Harrison,President,0,WV,033,-11468,-37.643197111439356,30.2,67.9,9215,20683,-11012,-39.51485574852878,27.5,67.1,7675,18687
Jackson,President,0,WV,035,-6886,-50.9771986970684,23.7,74.7,3207,10093,-6311,-52.1225635943178,21.9,74,2648,8959
Jefferson,President,0,WV,037,-2906,-10.489838645634046,43.8,54.3,12127,15033,-3686,-15.35385512558837,39.4,54.8,9458,13144
Kanawha,President,0,WV,039,-12054,-14.656388307961675,41.8,56.4,34344,46398,-15479,-20.639767454264227,37.3,58,27985,43464
Lewis,President,0,WV,041,-4244,-56.9129676813732,20.6,77.5,1538,5782,-3909,-56.77559912854031,19.4,76.2,1336,5245
Lincoln,President,0,WV,043,-4301,-54.92975734355045,21.9,76.8,1711,6012,-3822,-54.6937607326846,20.5,75.2,1435,5257
Logan,President,0,WV,045,-8201,-62.95869798863811,17.9,80.9,2333,10534,-7784,-63.20747056435241,16.9,80.1,2082,9866
McDowell,President,0,WV,047,-3815,-58.44951738930596,20.4,78.9,1333,5148,-3185,-51.54555753358149,23.1,74.7,1429,4614
Marion,President,0,WV,049,-7399,-28.68496549585175,34.5,63.2,8901,16300,-7666,-33.46137058053252,30.2,63.7,6926,14592
Marshall,President,0,WV,051,-6980,-49.57386363636363,24.5,74.1,3455,10435,-6671,-50.98983413590155,22.1,73.1,2894,9565
Mason,President,0,WV,053,-5965,-53.2446666071588,22.5,75.8,2526,8491,-5528,-54.65150766188828,20.5,75.1,2069,7597
Mercer,President,0,WV,055,-13681,-54.432243176573564,22.1,76.5,5556,19237,-12673,-55.2947336271216,20.5,75.8,4689,17362
Mineral,President,0,WV,057,-7380,-57.33374766935985,20.7,78,2660,10040,-6938,-60.806310254163016,17.7,78.5,2019,8957
Mingo,President,0,WV,059,-7147,-71.31311115545799,13.9,85.3,1397,8544,-6511,-68.76122082585279,14.4,83.2,1365,7876
Monongalia,President,0,WV,061,-521,-1.238353299106294,48.2,49.4,20282,20803,-3710,-10.382559538801669,40.8,51.2,14568,18278
Monroe,President,0,WV,063,-3723,-57.36517719568567,20.7,78.1,1345,5068,-3248,-57.28395061728395,19.2,76.5,1089,4337
Morgan,President,0,WV,065,-4539,-52.20241518113858,23,75.2,1998,6537,-4150,-54.35494433529797,20.5,74.9,1568,5718
Nicholas,President,0,WV,067,-6053,-56.94261523988711,20.9,77.9,2226,8279,-5348,-56.98454981353223,19.4,76.4,1821,7169
Ohio,President,0,WV,069,-5131,-25.786511207156497,36.3,62.1,7223,12354,-5625,-31.5674280262641,30.6,62.2,5452,11077
Pendleton,President,0,WV,071,-1962,-53.621207980322495,22.4,76,820,2782,-1662,-51.743462017434624,22.6,74.3,726,2388
Pleasants,President,0,WV,073,-2043,-58.52191349183615,20,78.5,699,2742,-1722,-55.01597444089457,19.8,74.8,620,2342
Pocahontas,President,0,WV,075,-1848,-46.10778443113772,26.1,72.2,1047,2895,-1550,-42.829510914617295,25.5,68.4,924,2474
Preston,President,0,WV,077,-8027,-55.08509470216854,21.7,76.8,3163,11190,-7039,-55.81635080485291,19.5,75.3,2462,9501
Putnam,President,0,WV,079,-12156,-42.65113504789306,27.6,70.3,7878,20034,-11671,-47.74782146217731,23.7,71.4,5784,17455
Raleigh,President,0,WV,081,-16691,-50.41684286836223,24.1,74.5,7982,24673,-15473,-52.78905530346969,21.7,74.5,6362,21835
Randolph,President,0,WV,083,-5311,-43.532786885245905,27.6,71.1,3362,8673,-4859,-44.92418639053255,25.2,70.1,2724,7583
Ritchie,President,0,WV,085,-3063,-71.51529301891198,13.7,85.2,586,3649,-2886,-71.43564356435644,12.1,83.6,490,3376
Roane,President,0,WV,087,-2758,-47.85701891376019,25.2,73.1,1455,4213,-2552,-48.75811998471532,23.3,72.1,1220,3772
Summers,President,0,WV,089,-2626,-47.01880035810206,25.9,72.9,1448,4074,-2258,-46.585516814524446,24.5,71.1,1186,3444
Taylor,President,0,WV,091,-3681,-49.85778138967899,24.3,74.2,1796,5477,-3218,-49.522930132348414,22.8,72.3,1483,4701
Tucker,President,0,WV,093,-1903,-49.505723204994794,24.4,73.9,938,2841,-1807,-52.16512702078522,21.7,73.8,750,2557
Tyler,President,0,WV,095,-2595,-66.16522182559919,16.1,82.3,631,3226,-2462,-67.992267329467,13.9,81.9,505,2967
Upshur,President,0,WV,097,-5515,-53.957538401330595,22.1,76,2256,7771,-5208,-56.73202614379085,19.2,75.9,1763,6971
Wayne,President,0,WV,099,-8497,-50.13866761078657,24.1,74.3,4088,12585,-7743,-51.34615384615385,22.1,73.5,3334,11077
Webster,President,0,WV,101,-2149,-63.16872427983539,17.9,81.1,610,2759,-1730,-58.544839255499156,18.7,77.3,554,2284
Wetzel,President,0,WV,103,-3454,-51.807409629518524,23.1,74.9,1539,4993,-3113,-50.2826683895978,21.8,72.1,1348,4461
Wirt,President,0,WV,105,-1668,-62.872220128156805,17.6,80.4,466,2134,-1520,-63.07053941908714,15.9,79,383,1903
Wood,President,0,WV,107,-16276,-41.9895774211857,28.2,70.2,10926,27202,-16841,-47.76775584297708,23.6,71.4,8327,25168
Wyoming,President,0,WV,109,-6196,-72.11359404096834,13.5,85.6,1157,7353,-5466,-69.99615827890895,13.6,83.6,1061,6527
Adams,President,0,WI,001,-3033,-25.6642409883229,36.6,62.3,4329,7362,-2203,-21.79677451271396,37.4,59.2,3780,5983
Ashland,President,0,WI,003,960,10.962658444672833,54.8,43.9,4801,3841,708,8.932626797880394,52.2,43.3,4136,3428
Barron,President,0,WI,005,-6609,-26.075120334569558,36.3,62.3,9194,15803,-5714,-25.37976370258506,35,60.4,7881,13595
Bayfield,President,0,WI,007,1530,14.0625,56.5,42.4,6147,4617,828,8.724054367295333,52.2,43.5,4953,4125
Brown,President,0,WI,009,-10360,-7.1935952005666,45.5,52.7,65511,75871,-13834,-10.8504513831698,41.9,52.7,53358,67192
Buffalo,President,0,WI,011,-1974,-25.255885363357216,36.6,61.8,2860,4834,-1518,-21.933246640658865,36.6,58.5,2531,4049
Burnett,President,0,WI,013,-2893,-28.527758603688,35.2,63.7,3569,6462,-2464,-28.260121573574953,33.8,62.1,2948,5412
Calumet,President,0,WI,015,-6040,-19.626957821537662,39.4,59,12116,18156,-5711,-21.608838775587422,36.5,58.1,9634,15345
Chippewa,President,0,WI,017,-7334,-20.40736824531137,38.9,59.3,13983,21317,-6037,-19.182739665088494,37.7,56.9,11875,17912
Clark,President,0,WI,019,-5478,-36.77003624647604,30.4,67.1,4524,10002,-4420,-32.624741659285505,31.2,63.8,4225,8645
Columbia,President,0,WI,021,-517,-1.5264696329977265,48.5,50,16410,16927,-635,-2.168197493768566,46.2,48.3,13525,14160
Crawford,President,0,WI,023,-667,-7.671075330649798,45.5,53.1,3953,4620,-418,-5.444126074498567,44.6,50.1,3426,3844
Dane,President,0,WI,025,181385,52.60723162727565,75.5,22.9,260185,78800,146236,47.98886879817805,71.4,23.4,217506,71270
Dodge,President,0,WI,027,-14999,-30.966636386159056,33.8,64.7,16356,31355,-12675,-29.60203652669438,32.6,62.2,13968,26643
Door,President,0,WI,029,292,1.4515086742556047,49.9,48.5,10044,9752,-558,-3.2072652028968847,46.1,49.3,8026,8584
Douglas,President,0,WI,031,2295,9.300158041901366,53.6,44.3,13218,10923,1685,7.595221996844715,51.1,43.5,11342,9657
Dunn,President,0,WI,033,-3276,-13.92620302669614,42.1,56,9897,13173,-2462,-11.176176857778383,41,52.1,9025,11487
Eau Claire,President,0,WI,035,6279,10.774774774774775,54.3,43.5,31620,25341,3970,7.340976331360947,50.4,43.1,27271,23301
Florence,President,0,WI,037,-1352,-45.98639455782313,26.6,72.6,781,2133,-1231,-46.43530743115805,25.1,71.6,666,1897
Fond du Lac,President,0,WI,039,-15166,-26.490366980489423,36,62.5,20588,35754,-13653,-26.7213371433045,34,60.8,17391,31044
Forest,President,0,WI,041,-1564,-30.95190975658025,34.1,65,1721,3285,-1204,-26.71400044375416,35.1,61.8,1583,2787
Grant,President,0,WI,043,-3144,-12.277413308341144,42.9,55.2,10998,14142,-2300,-9.56301193297576,41.8,51.3,10047,12347
Green,President,0,WI,045,682,3.1860226104830422,50.7,47.5,10851,10169,428,2.2776861263370765,48.5,46.3,9121,8693
Green Lake,President,0,WI,047,-3824,-35.835441851747724,31.3,67.2,3344,7168,-3510,-37.68115942028985,29,66.7,2700,6210
Iowa,President,0,WI,049,1919,13.714979988564894,55.9,42.2,7828,5909,1860,15.342736946300422,55,39.7,6669,4809
Iron,President,0,WI,051,-905,-22.56857855361596,38.2,60.8,1533,2438,-817,-23.497267759562842,36.6,60.1,1273,2090
Jackson,President,0,WI,053,-1535,-15.072663000785546,41.8,56.9,4256,5791,-1086,-11.801782221256248,41.5,53.3,3821,4907
Jefferson,President,0,WI,055,-7304,-15.223326872173242,41.5,56.7,19904,27208,-6850,-16.18467063604574,39.1,55.3,16559,23409
Juneau,President,0,WI,057,-4003,-29.199795754613756,34.6,63.8,4746,8749,-3088,-26.31220177232447,34.9,61.2,4100,7188
Kenosha,President,0,WI,059,-2779,-3.131691045549821,47.5,50.7,42193,44972,-255,-0.3363006923837784,47.2,47.5,35770,36025
Kewaunee,President,0,WI,061,-3951,-32.666391070690366,32.9,65.5,3976,7927,-2993,-27.862595419847327,33.7,61.6,3623,6616
La Crosse,President,0,WI,063,9162,13.496552943256143,55.8,42.3,37846,28684,6018,9.585091980568608,51.6,42,32402,26384
Lafayette,President,0,WI,065,-1174,-13.722969023962595,42.6,56.4,3647,4821,-689,-9.06340436727177,43.3,52.3,3288,3977
Langlade,President,0,WI,067,-3626,-32.476489028213166,33.2,65.7,3704,7330,-3176,-31.467353611413852,32.3,63.8,3260,6436
Lincoln,President,0,WI,069,-3756,-22.76777595926532,38,60.7,6261,10017,-3030,-20.80615257845224,36.9,57.7,5370,8400
Manitowoc,President,0,WI,071,-10400,-23.199268330768028,37.5,60.7,16818,27218,-8671,-21.682378535170415,36.4,58.1,14563,23234
Marathon,President,0,WI,073,-13816,-18.001068389988404,40.1,58.1,30808,44624,-12534,-18.205057444552573,38.5,56.7,26476,39010
Marinette,President,0,WI,075,-7938,-34.54458418556073,32.1,66.6,7366,15304,-6752,-33.7954852595225,31.2,65,6243,12995
Marquette,President,0,WI,077,-2480,-27.357970215113074,35.7,63.1,3239,5719,-1904,-24.369640343018048,35.9,60.3,2808,4712
Menominee,President,0,WI,078,1025,64.46540880503144,81.9,17.5,1303,278,734,57.38858483189992,78.4,21,1003,269
